pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate
17420|M|grau|Sport2000|50.73|9|10|35|1|2017-10-13
17421|L|blau|Nike|29.14|1|7|21|3|2017-10-01
17421|M|blau|Nike|29.14|1|7|21|3|2017-10-01
17425|L|schwarz|adidas|38.03|1|7|8|4|2017-10-27
17425|M|schwarz|adidas|38.03|1|7|8|1|2017-10-27
17425|S|schwarz|adidas|38.03|1|7|8|1|2017-10-27
17425|XL|schwarz|adidas|38.03|1|7|8|1|2017-10-27
17427|42|pink|Nike|95.18|1|2|6|1|2017-10-01
17432|38,5|weiss|Nike|63.43|1|37|39|1|2017-10-01
17439|46|schwarz|adidas|279.33|1|2|3|1|2017-10-01
17441|35,5|rosa|Nike|158.68|9|36|32|1|2017-10-01
17442|10 (36-40)|blau|Hummel|12.63|1|7|13|1|2017-10-01
17447|5 ( 43-46 )|weiss|Jako|6.28|1|7|11|1|2017-10-01
17449|L|weiss|adidas|38.03|15|16||16|2017-11-15
17449|M|weiss|adidas|38.03|15|16||5|2017-11-15
17449|S|weiss|adidas|38.03|15|16||1|2017-11-15
17449|XL|weiss|adidas|38.03|15|16||3|2017-11-15
17450|42,5|weiss|Lotto|177.73|1|2|3|1|2017-10-01
17456|2XL|blau|adidas|35.49|1|7|23|1|2017-11-08
17456|L|blau|adidas|35.49|1|7|23|15|2017-11-08
17456|M|blau|adidas|35.49|1|7|23|3|2017-11-08
17456|XL|blau|adidas|35.49|1|7|23|5|2017-11-08
17457|41 - 44|schwarz|Uhlsport|18.98|1|7|11|1|2017-10-01
17457|45 - 47|schwarz|Uhlsport|18.98|1|7|11|1|2017-10-01
17458|40,5|orange|Nike|95.18|1|2|39|1|2017-10-01
17458|42,5|orange|Nike|95.18|1|2|39|1|2017-10-01
17459|43|weiss|Nike|253.93|1|2|3|1|2017-10-01
17460|M|weiss|Nike|31.68|9|10|25|1|2017-10-01
17461|5 ( 46-48 )|blau|adidas|12.63|1|7|43|3|2018-01-17
17463|128|schwarz|PUMA|25.33|1|7|16|2|2017-10-01
17463|140|schwarz|PUMA|25.33|1|7|16|3|2017-10-01
17463|152|schwarz|PUMA|25.33|1|7|16|5|2017-10-01
17463|164|schwarz|PUMA|25.33|1|7|16|3|2017-10-01
17463|176|schwarz|PUMA|25.33|1|7|16|13|2017-10-01
17465|S ( 34/36 )|grau|Nike|101.53|9|10|35|1|2017-10-01
17466|L|blau|Nike|31.68|1|7|25|3|2017-10-01
17466|M|blau|Nike|31.68|1|7|25|3|2017-10-01
17466|S|blau|Nike|31.68|1|7|25|2|2017-10-01
17477|2XL|blau|Nike|25.33|1|7|21|1|2017-10-01
17477|L|blau|Nike|25.33|1|7|21|5|2017-10-01
17477|M|blau|Nike|25.33|1|7|21|2|2017-10-01
17477|S|blau|Nike|25.33|1|7|21|3|2017-10-01
17477|XL|blau|Nike|25.33|1|7|21|1|2017-10-01
17481|S ( 36 )|weiss|adidas|38.03|15|30||1|2017-12-05
17486|128|schwarz|adidas|126.93|1|7|26|1|2017-10-01
17486|140|schwarz|adidas|126.93|1|7|26|4|2017-10-01
17487|42 2/3|schwarz|adidas|126.93|9|18|32|1|2017-10-01
17487|44|schwarz|adidas|126.93|9|18|32|2|2017-10-01
17487|44 2/3|schwarz|adidas|126.93|9|18|32|1|2017-10-01
17487|45 1/3|schwarz|adidas|126.93|9|18|32|1|2017-10-01
17488|M|schwarz|Jako|50.73|1|7|14|1|2017-10-01
17489|L|schwarz|PUMA|50.73|1|7|14|3|2017-10-01
17489|M|schwarz|PUMA|50.73|1|7|14|5|2017-10-01
17492|33|schwarz|adidas|82.48|1|37|3|1|2017-11-15
17492|34|schwarz|adidas|82.48|1|37|3|1|2017-11-15
17492|35|schwarz|adidas|82.48|1|37|3|1|2017-11-15
17492|36|schwarz|adidas|82.48|1|37|3|2|2017-11-15
17492|36 2/3|schwarz|adidas|82.48|1|37|3|1|2017-11-15
17492|37 1/3|schwarz|adidas|82.48|1|37|3|4|2017-11-15
17492|38|schwarz|adidas|82.48|1|37|3|3|2017-11-15
17492|38 2/3|schwarz|adidas|82.48|1|37|3|5|2017-11-15
17493|XL ( 158-170 )|gold|Nike|22.79|1|7|21|1|2017-10-01
17494|2XL|schwarz|adidas|25.33|1|7|8|2|2017-10-01
17494|L|schwarz|adidas|25.33|1|7|8|27|2017-10-01
17494|M|schwarz|adidas|25.33|1|7|8|25|2017-10-01
17494|S|schwarz|adidas|25.33|1|7|8|1|2017-10-01
17494|XL|schwarz|adidas|25.33|1|7|8|1|2017-10-01
17496|L ( 152-158 )|blau|Nike|57.08|1|7|14|2|2017-10-01
17496|M ( 140-152 )|blau|Nike|57.08|1|7|14|1|2017-10-01
17496|XL ( 158-170 )|blau|Nike|57.08|1|7|14|3|2017-10-01
17498|L|rot|Jako|44.38|15|33||1|2017-10-01
17498|M|rot|Jako|44.38|15|33||2|2017-10-01
17498|S|rot|Jako|44.38|15|33||1|2017-10-01
17502|L|rot|Nike|31.68|1|7|21|3|2017-10-01
17502|M|rot|Nike|31.68|1|7|21|8|2017-10-01
17502|S|rot|Nike|31.68|1|7|21|4|2017-10-01
17502|XL|rot|Nike|31.68|1|7|21|1|2017-10-01
17513|L|gelb|PUMA|50.73|1|7|14|1|2017-10-01
17516|XL|schwarz|Jako|38.03|1|7|22|1|2017-10-01
17517|M|blau|adidas|29.14|1|7|25|1|2017-10-01
17517|S|blau|adidas|29.14|1|7|25|1|2017-10-01
17519|L|blau|adidas|69.78|1|7|40|2|2017-10-01
17519|M|blau|adidas|69.78|1|7|40|2|2017-10-01
17519|XL|blau|adidas|69.78|1|7|40|1|2017-10-01
17522|2XL|gruen|Nike|38.03|1|7|22|1|2017-11-23
17522|L|gruen|Nike|38.03|1|7|22|5|2017-11-23
17522|M|gruen|Nike|38.03|1|7|22|7|2017-11-23
17525|L|blau|adidas|44.38|1|7|23|1|2017-10-01
17525|M|blau|adidas|44.38|1|7|23|3|2017-10-01
17525|S|blau|adidas|44.38|1|7|23|1|2017-10-01
17525|XL|blau|adidas|44.38|1|7|23|3|2017-10-01
17528|S|blau|Nike|35.49|15|24||1|2017-10-01
17528|XL|blau|Nike|35.49|15|24||2|2017-10-01
17534|43|orange|Nike|222.18|1|2|5|1|2017-10-01
17534|45|orange|Nike|222.18|1|2|5|1|2017-10-01
17534|45,5|orange|Nike|222.18|1|2|5|1|2017-10-01
17535|L|khaki|Nike|126.93|9|10|22|1|2017-10-01
17537|L|blau|adidas|38.03|15|24||1|2017-10-01
17537|M|blau|adidas|38.03|15|24||1|2017-10-01
17537|S|blau|adidas|38.03|15|24||1|2017-10-01
17537|XL|blau|adidas|38.03|15|24||1|2017-10-01
17538|41|blau|Nike|114.23|1|2|5|1|2017-10-01
17538|42,5|blau|Nike|114.23|1|2|5|1|2017-10-01
17545|L|blau|Nike|126.93|1|7|20|2|2017-10-01
17545|XL|blau|Nike|126.93|1|7|20|1|2017-10-01
17547|L|schwarz|Jako|60.89|1|7|14|1|2017-10-01
17547|S|schwarz|Jako|60.89|1|7|14|1|2017-10-01
17549|43|grau|Nike|177.73|9|18|32|3|2017-12-05
17549|44|grau|Nike|177.73|9|18|32|1|2017-12-05
17551|36,5|weiss|Nike|107.88|9|36|32|1|2017-10-01
17551|37,5|weiss|Nike|107.88|9|36|32|1|2017-10-01
17551|38,5|weiss|Nike|107.88|9|36|32|1|2017-10-01
17551|39|weiss|Nike|107.88|9|36|32|2|2017-10-01
17551|40|weiss|Nike|107.88|9|36|32|3|2017-10-01
17557|L|schwarz|Jako|31.68|1|7|8|1|2017-10-01
17557|M|schwarz|Jako|31.68|1|7|8|1|2017-10-01
17564|44,5|schwarz|New Balance|126.93|9|18|32|1|2017-10-01
17570|3XL|rot|PUMA|50.73|1|7|14|3|2017-10-01
17570|L|rot|PUMA|50.73|1|7|14|17|2017-10-01
17570|M|rot|PUMA|50.73|1|7|14|3|2017-10-01
17570|S|rot|PUMA|50.73|1|7|14|5|2017-10-01
17570|XL|rot|PUMA|50.73|1|7|14|6|2017-10-01
17571|40 2/3|grau|adidas|126.93|9|18|32|2|2017-10-01
17571|41 1/3|grau|adidas|126.93|9|18|32|1|2017-10-01
17571|42 2/3|grau|adidas|126.93|9|18|32|3|2017-10-01
17571|43 1/3|grau|adidas|126.93|9|18|32|1|2017-10-01
17571|44|grau|adidas|126.93|9|18|32|3|2017-10-01
17571|44 2/3|grau|adidas|126.93|9|18|32|1|2017-10-01
17571|45 1/3|grau|adidas|126.93|9|18|32|1|2017-10-01
17571|46|grau|adidas|126.93|9|18|32|3|2017-10-01
17572|L ( 152-158 )|rot|Nike|69.78|1|7|31|3|2017-10-01
17572|M ( 140-152 )|rot|Nike|69.78|1|7|31|1|2017-10-01
17572|S ( 128-140 )|rot|Nike|69.78|1|7|31|3|2017-10-01
17572|XL ( 158-170 )|rot|Nike|69.78|1|7|31|1|2017-10-01
17572|XS ( 116-128 )|rot|Nike|69.78|1|7|31|1|2017-10-01
17575|L|schwarz|Jako|31.68|1|7|17|1|2017-10-01
17575|M|schwarz|Jako|31.68|1|7|17|1|2017-10-01
17575|XL|schwarz|Jako|31.68|1|7|17|1|2017-10-01
17578|42|gelb|adidas|165.03|1|2|3|1|2017-10-01
17578|42 2/3|gelb|adidas|165.03|1|2|3|3|2017-10-01
17578|43 1/3|gelb|adidas|165.03|1|2|3|1|2017-10-01
17578|44|gelb|adidas|165.03|1|2|3|1|2017-10-01
17578|45 1/3|gelb|adidas|165.03|1|2|3|1|2017-10-01
17581|32|schwarz|adidas|82.48|1|37|39|1|2017-11-15
17581|35|schwarz|adidas|82.48|1|37|39|1|2017-11-15
17581|36|schwarz|adidas|82.48|1|37|39|1|2017-11-15
17581|36 2/3|schwarz|adidas|82.48|1|37|39|1|2017-11-15
17581|37 1/3|schwarz|adidas|82.48|1|37|39|2|2017-11-15
17581|38|schwarz|adidas|82.48|1|37|39|2|2017-11-15
17581|38 2/3|schwarz|adidas|82.48|1|37|39|1|2017-11-15
17587|L|weiss|adidas|63.43|1|7|22|1|2017-10-19
17587|S|weiss|adidas|63.43|1|7|22|2|2017-10-19
17587|XL|weiss|adidas|63.43|1|7|22|1|2017-10-19
17588|2XL|rot|adidas|44.38|15|33||1|2017-11-17
17588|L|rot|adidas|44.38|15|33||14|2017-11-17
17588|M|rot|adidas|44.38|15|33||38|2017-11-17
17588|S|rot|adidas|44.38|15|33||5|2017-11-17
17588|XL|rot|adidas|44.38|15|33||3|2017-11-17
17592|L|schwarz|Jako|38.03|15|16||14|2017-10-01
17592|M|schwarz|Jako|38.03|15|16||7|2017-10-01
17592|S|schwarz|Jako|38.03|15|16||2|2017-10-01
17592|XL|schwarz|Jako|38.03|15|16||2|2017-10-01
17594|44|pink|Nike|368.23|1|2|3|3|2017-10-01
17600|2|gruen|PUMA|7.55|1|7|12|1|2017-10-01
17602|43|rot|New Balance|107.88|9|18|32|1|2017-12-27
17602|45|rot|New Balance|107.88|9|18|32|1|2017-12-27
17603|45,5|beige|Nike|126.93|9|18|32|1|2017-10-01
17608|M|grau|Nike|76.13|9|10|35|3|2017-12-13
17609|L|weiss|Nike|44.38|1|7|21|25|2017-10-01
17609|M|weiss|Nike|44.38|1|7|21|10|2017-10-01
17609|S|weiss|Nike|44.38|1|7|21|1|2017-10-01
17609|XL|weiss|Nike|44.38|1|7|21|6|2017-10-01
17611|37|weiss|Reebok|114.23|9|36|32|1|2017-10-01
17611|37,5|weiss|Reebok|114.23|9|36|32|1|2017-10-01
17611|38|weiss|Reebok|114.23|9|36|32|3|2017-10-01
17611|39|weiss|Reebok|114.23|9|36|32|2|2017-10-01
17611|40|weiss|Reebok|114.23|9|36|32|1|2017-10-01
17611|41|weiss|Reebok|114.23|9|36|32|1|2017-10-01
17617|L|gruen|PUMA|21.52|15|16||1|2017-10-01
17619|128|gruen|adidas|25.33|1|7|21|1|2017-10-01
17619|164|gruen|adidas|25.33|1|7|21|2|2017-10-01
17625|42 2/3|rot|adidas|228.53|1|2|6|1|2017-10-01
17625|43 1/3|rot|adidas|228.53|1|2|6|1|2017-10-01
17625|44|rot|adidas|228.53|1|2|6|1|2017-10-01
17625|44 2/3|rot|adidas|228.53|1|2|6|1|2017-10-01
17625|45 1/3|rot|adidas|228.53|1|2|6|1|2017-10-01
17626|39|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|40|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|40,5|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|42|rot|Nike|114.23|1|2|6|2|2017-10-01
17626|42,5|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|43|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|44|rot|Nike|114.23|1|2|6|2|2017-10-01
17626|44,5|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|45,5|rot|Nike|114.23|1|2|6|1|2017-10-01
17626|47|rot|Nike|114.23|1|2|6|2|2017-10-01
17627|L ( 40/42 )|lila|Nike|76.13|15|33||1|2017-10-01
17628|42,5|grau|Nike|152.33|9|18|32|1|2017-10-01
17633|42,5|weiss|Nike|215.83|1|2|3|1|2017-10-01
17633|45|weiss|Nike|215.83|1|2|3|1|2017-10-01
17633|45,5|weiss|Nike|215.83|1|2|3|3|2017-10-01
17634|46,5|gruen|New Balance|88.83|1|2|3|1|2017-10-01
17636|42|blau|Nike|279.33|1|2|3|1|2017-10-01
17636|44,5|blau|Nike|279.33|1|2|3|2|2017-10-01
17636|48,5|blau|Nike|279.33|1|2|3|2|2017-10-01
17639|32|blau|Nike|69.78|1|37|3|1|2017-10-01
17639|33,5|blau|Nike|69.78|1|37|3|1|2017-10-01
17639|36|blau|Nike|69.78|1|37|3|1|2017-10-01
17639|38|blau|Nike|69.78|1|37|3|1|2017-10-01
17639|38,5|blau|Nike|69.78|1|37|3|1|2017-10-01
17640|L|blau|adidas|50.73|9|10|14|1|2018-01-05
17640|M|blau|adidas|50.73|9|10|14|1|2018-01-05
17641|41|gelb|Nike|463.48|1|2|4|1|2017-10-01
17642|L|gruen|adidas|31.68|1|7|21|1|2017-10-01
17642|S|gruen|adidas|31.68|1|7|21|1|2017-10-01
17642|XL|gruen|adidas|31.68|1|7|21|1|2017-10-01
17649|M|schwarz|PUMA|38.03|1|7|25|1|2017-10-01
17652|44 2/3|schwarz|adidas|253.93|1|2|4|1|2017-10-01
17652|45 1/3|schwarz|adidas|253.93|1|2|4|1|2017-10-01
17654|2XL|blau|adidas|38.03|1|7|8|14|2017-10-01
17654|S|blau|adidas|38.03|1|7|8|2|2017-10-01
17655|36|gold|adidas|190.43|1|37|3|1|2017-11-21
17655|36 2/3|gold|adidas|190.43|1|37|3|1|2017-11-21
17655|37 1/3|gold|adidas|190.43|1|37|3|1|2017-11-21
17655|38|gold|adidas|190.43|1|37|3|1|2017-11-21
17655|38 2/3|gold|adidas|190.43|1|37|3|6|2017-11-21
17658|5 ( 47-49 )|blau|PUMA|10.09|1|7|13|1|2017-10-01
17660|39|pink|Nike|114.23|9|36|32|1|2017-10-01
17662|2|weiss|Hummel|7.55|1|7|12|2|2017-10-01
17665|M|schwarz|adidas|82.48|1|7|22|1|2017-11-02
17666|39|weiss|Nike|95.18|1|2|6|1|2017-10-01
17666|40|weiss|Nike|95.18|1|2|6|2|2017-10-01
17666|41|weiss|Nike|95.18|1|2|6|1|2017-10-01
17666|42|weiss|Nike|95.18|1|2|6|3|2017-10-01
17666|44|weiss|Nike|95.18|1|2|6|2|2017-10-01
17666|44,5|weiss|Nike|95.18|1|2|6|1|2017-10-01
17666|45|weiss|Nike|95.18|1|2|6|1|2017-10-01
17666|46|weiss|Nike|95.18|1|2|6|1|2017-10-01
17669|38,5|rosa|Nike|152.33|9|36|32|3|2017-10-01
17671|41|grau|Nike|126.93|1|2|5|1|2017-10-01
17671|42|grau|Nike|126.93|1|2|5|1|2017-10-01
17671|42,5|grau|Nike|126.93|1|2|5|1|2017-10-01
17671|43|grau|Nike|126.93|1|2|5|4|2017-10-01
17671|44|grau|Nike|126.93|1|2|5|3|2017-10-01
17671|44,5|grau|Nike|126.93|1|2|5|1|2017-10-01
17671|45|grau|Nike|126.93|1|2|5|1|2017-10-01
17672|2XL|blau|adidas|76.13|1|7|14|1|2017-10-01
17672|L|blau|adidas|76.13|1|7|14|1|2017-10-01
17672|M|blau|adidas|76.13|1|7|14|4|2017-10-01
17672|S|blau|adidas|76.13|1|7|14|1|2017-10-01
17672|XL|blau|adidas|76.13|1|7|14|1|2017-10-01
17673|XL ( 158-170 )|schwarz|Nike|31.68|15|16||2|2017-10-01
17679|39|schwarz|Nike|82.48|1|2|3|1|2017-10-01
17679|40,5|schwarz|Nike|82.48|1|2|3|1|2017-10-01
17679|41|schwarz|Nike|82.48|1|2|3|1|2017-10-01
17679|42|schwarz|Nike|82.48|1|2|3|1|2017-10-01
17680|42|schwarz|Nike|177.73|9|18|32|1|2017-10-01
17681|M ( 38/40 )|schwarz|Nike|50.73|1|7|22|5|2017-11-21
17681|S ( 34/36 )|schwarz|Nike|50.73|1|7|22|2|2017-11-21
17682|L|schwarz|Nike|44.38|9|10|14|2|2017-12-12
17682|M|schwarz|Nike|44.38|9|10|14|1|2017-12-12
17683|2XL|blau|Nike|50.73|1|7|22|1|2017-10-01
17684|M|schwarz|Nike|44.38|1|7|21|1|2017-10-01
17687|L|weiss|Nike|63.43|15|16||2|2017-10-01
17687|M|weiss|Nike|63.43|15|16||2|2017-10-01
17687|S|weiss|Nike|63.43|15|16||1|2017-10-01
17689|44,5|schwarz|PUMA|101.53|9|18|32|1|2017-10-01
17690|2XL|blau|adidas|48.19|1|7|16|1|2017-10-01
17690|L|blau|adidas|48.19|1|7|16|5|2017-10-01
17690|S|blau|adidas|48.19|1|7|16|1|2017-10-01
17690|XL|blau|adidas|48.19|1|7|16|5|2017-10-01
17695|L|schwarz|Stance|20.25|9|10|11|1|2017-10-01
17701|XL ( 158-170 )|schwarz|Nike|44.38|1|7|16|6|2017-11-23
17704|44,5|weiss|Nike|177.73|1|2|5|2|2017-10-01
17705|L|grau|Under Armour|50.73|15|16||1|2017-10-01
17705|M|grau|Under Armour|50.73|15|16||1|2017-10-01
17708|39|rot|Nike|152.33|1|2|3|1|2017-10-01
17708|40|rot|Nike|152.33|1|2|3|1|2017-10-01
17708|40,5|rot|Nike|152.33|1|2|3|1|2017-10-01
17708|41|rot|Nike|152.33|1|2|3|2|2017-10-01
17708|42|rot|Nike|152.33|1|2|3|6|2017-10-01
17708|42,5|rot|Nike|152.33|1|2|3|5|2017-10-01
17708|43|rot|Nike|152.33|1|2|3|3|2017-10-01
17708|44|rot|Nike|152.33|1|2|3|1|2017-10-01
17708|44,5|rot|Nike|152.33|1|2|3|2|2017-10-01
17708|45|rot|Nike|152.33|1|2|3|1|2017-10-01
17708|45,5|rot|Nike|152.33|1|2|3|1|2017-10-01
17708|46|rot|Nike|152.33|1|2|3|2|2017-10-01
17708|47|rot|Nike|152.33|1|2|3|1|2017-10-01
17709|42|orange|Nike|222.18|1|2|6|1|2017-10-01
17709|42,5|orange|Nike|222.18|1|2|6|1|2017-10-01
17709|43|orange|Nike|222.18|1|2|6|3|2017-10-01
17709|44|orange|Nike|222.18|1|2|6|2|2017-10-01
17709|44,5|orange|Nike|222.18|1|2|6|1|2017-10-01
17709|45|orange|Nike|222.18|1|2|6|1|2017-10-01
17709|45,5|orange|Nike|222.18|1|2|6|1|2017-10-01
17709|46|orange|Nike|222.18|1|2|6|1|2017-10-01
17711|2XL|schwarz|adidas|31.68|1|7|8|1|2017-10-01
17711|L|schwarz|adidas|31.68|1|7|8|1|2017-10-01
17711|M|schwarz|adidas|31.68|1|7|8|1|2017-10-01
17712|L ( 40/42 )|schwarz|Nike|101.53|9|10|35|1|2017-10-01
17712|M ( 38/40 )|schwarz|Nike|101.53|9|10|35|2|2017-10-01
17713|38|weiss|Nike|82.48|9|37|32|1|2017-10-01
17714|42 2/3|schwarz|adidas|101.53|1|2|3|1|2017-10-01
17714|43 1/3|schwarz|adidas|101.53|1|2|3|1|2017-10-01
17714|44|schwarz|adidas|101.53|1|2|3|1|2017-10-01
17714|44 2/3|schwarz|adidas|101.53|1|2|3|1|2017-10-01
17714|45 1/3|schwarz|adidas|101.53|1|2|3|1|2017-10-01
17717|L ( 152-158 )|schwarz|Nike|18.98|1|7|25|1|2017-10-01
17717|M ( 140-152 )|schwarz|Nike|18.98|1|7|25|3|2017-10-01
17717|XL ( 158-170 )|schwarz|Nike|18.98|1|7|25|5|2017-10-01
17718|2XL|schwarz|Jako|31.68|1|7|8|1|2017-10-01
17720|128|weiss|adidas|31.68|15|33||1|2017-11-14
17720|140|weiss|adidas|31.68|15|33||3|2017-11-14
17720|152|weiss|adidas|31.68|15|33||1|2017-11-14
17720|164|weiss|adidas|31.68|15|33||1|2017-11-14
17722|140|weiss|adidas|16.44|1|7|21|3|2017-10-01
17722|152|weiss|adidas|16.44|1|7|21|1|2017-10-01
17722|164|weiss|adidas|16.44|1|7|21|3|2017-10-01
17725|M ( 40 )|schwarz|adidas|69.78|1|7|40|1|2017-10-01
17726|40|schwarz|Nike|88.83|1|2|6|1|2017-10-01
17726|41|schwarz|Nike|88.83|1|2|6|1|2017-10-01
17726|42|schwarz|Nike|88.83|1|2|6|1|2017-10-01
17726|42,5|schwarz|Nike|88.83|1|2|6|1|2017-10-01
17726|43|schwarz|Nike|88.83|1|2|6|6|2017-10-01
17726|44|schwarz|Nike|88.83|1|2|6|3|2017-10-01
17726|44,5|schwarz|Nike|88.83|1|2|6|4|2017-10-01
17726|45,5|schwarz|Nike|88.83|1|2|6|2|2017-10-01
17726|47|schwarz|Nike|88.83|1|2|6|1|2017-10-01
17726|47,5|schwarz|Nike|88.83|1|2|6|1|2017-10-01
17732|L|gelb|PUMA|18.98|1|7|8|4|2017-10-01
17732|M|gelb|PUMA|18.98|1|7|8|1|2017-10-01
17735|44,5|weiss|Under Armour|152.33|1|2|3|1|2017-10-01
17736|2XL|schwarz|PUMA|29.14|1|7|25|1|2017-10-01
17736|L|schwarz|PUMA|29.14|1|7|25|1|2017-10-01
17736|M|schwarz|PUMA|29.14|1|7|25|1|2017-10-01
17736|XL|schwarz|PUMA|29.14|1|7|25|3|2017-10-01
17741|42|orange|Nike|114.23|1|2|39|1|2017-10-01
17741|44|orange|Nike|114.23|1|2|39|1|2017-10-01
17741|44,5|orange|Nike|114.23|1|2|39|1|2017-10-01
17741|45,5|orange|Nike|114.23|1|2|39|1|2017-10-01
17744|38,5|blau|Nike|88.83|1|37|3|1|2017-10-01
17749|42 2/3|schwarz|adidas|114.23|9|18|32|1|2017-10-01
17749|44|schwarz|adidas|114.23|9|18|32|1|2017-10-01
17749|46 2/3|schwarz|adidas|114.23|9|18|32|1|2017-10-01
17750|45,5|schwarz|Nike|241.23|9|18|32|2|2017-10-01
17757|45|schwarz|Nike|158.68|9|18|32|1|2017-11-22
17761|L|gruen|Nike|203.13|9|10|22|2|2017-10-01
17764|L|schwarz|Nike|114.23|9|10|35|1|2017-10-01
17764|M|schwarz|Nike|114.23|9|10|35|2|2017-10-01
17764|S|schwarz|Nike|114.23|9|10|35|1|2017-10-01
17768|32|blau|Nike|88.83|1|37|3|1|2017-10-01
17768|33,5|blau|Nike|88.83|1|37|3|1|2017-10-01
17768|35|blau|Nike|88.83|1|37|3|2|2017-10-01
17768|35,5|blau|Nike|88.83|1|37|3|2|2017-10-01
17768|36|blau|Nike|88.83|1|37|3|8|2017-10-01
17768|36,5|blau|Nike|88.83|1|37|3|5|2017-10-01
17768|37,5|blau|Nike|88.83|1|37|3|5|2017-10-01
17768|38|blau|Nike|88.83|1|37|3|6|2017-10-01
17768|38,5|blau|Nike|88.83|1|37|3|7|2017-10-01
17770|M ( 140-152 )|grau|Nike|22.79|1|7|21|1|2017-10-01
17770|S ( 128-140 )|grau|Nike|22.79|1|7|21|1|2017-10-01
17771|2XL|schwarz|adidas|95.18|1|7|31|10|2017-10-01
17771|L|schwarz|adidas|95.18|1|7|31|34|2017-10-01
17771|M|schwarz|adidas|95.18|1|7|31|33|2017-10-01
17771|S|schwarz|adidas|95.18|1|7|31|12|2017-10-01
17771|XL|schwarz|adidas|95.18|1|7|31|20|2017-10-01
17771|XS|schwarz|adidas|95.18|1|7|31|3|2017-10-01
17774|35|schwarz|Nike|63.43|1|37|5|1|2017-10-01
17775|44 2/3|weiss|adidas|101.53|1|2|39|2|2017-10-01
17778|41|orange|Nike|279.33|1|2|3|2|2017-10-01
17778|45|orange|Nike|279.33|1|2|3|1|2017-10-01
17778|45,5|orange|Nike|279.33|1|2|3|1|2017-10-01
17778|47,5|orange|Nike|279.33|1|2|3|1|2017-10-01
17781|45|rot|Nike|126.93|9|18|32|1|2017-10-01
17787|M|grau|Sport2000|63.43|9|10|35|1|2017-10-19
17788|L|schwarz|adidas|38.03|1|7|16|6|2017-10-01
17788|M|schwarz|adidas|38.03|1|7|16|1|2017-10-01
17788|S|schwarz|adidas|38.03|1|7|16|4|2017-10-01
17788|XL|schwarz|adidas|38.03|1|7|16|3|2017-10-01
17792|L|blau|Nike|76.13|1|7|22|1|2017-10-01
17793|38,5|schwarz|Nike|126.93|9|36|32|1|2017-10-01
17793|39|schwarz|Nike|126.93|9|36|32|1|2017-10-01
17794|M|rot|adidas|31.68|1|7|21|1|2017-11-09
17795|3XL|blau|adidas|35.49|1|7|22|1|2017-10-24
17795|L|blau|adidas|35.49|1|7|22|1|2017-10-24
17795|M|blau|adidas|35.49|1|7|22|1|2017-10-24
17795|S|blau|adidas|35.49|1|7|22|1|2017-10-24
17795|XL|blau|adidas|35.49|1|7|22|1|2017-10-24
17797|2XL|schwarz|adidas|76.13|1|7|22|3|2017-10-01
17797|3XL|schwarz|adidas|76.13|1|7|22|1|2017-10-01
17797|L|schwarz|adidas|76.13|1|7|22|16|2017-10-01
17797|M|schwarz|adidas|76.13|1|7|22|15|2017-10-01
17797|S|schwarz|adidas|76.13|1|7|22|14|2017-10-01
17797|XL|schwarz|adidas|76.13|1|7|22|6|2017-10-01
17797|XS|schwarz|adidas|76.13|1|7|22|2|2017-10-01
17798|39|rot|Nike|82.48|1|2|5|1|2017-10-01
17798|40|rot|Nike|82.48|1|2|5|1|2017-10-01
17798|40,5|rot|Nike|82.48|1|2|5|2|2017-10-01
17798|41|rot|Nike|82.48|1|2|5|1|2017-10-01
17798|42|rot|Nike|82.48|1|2|5|1|2017-10-01
17798|42,5|rot|Nike|82.48|1|2|5|2|2017-10-01
17798|43|rot|Nike|82.48|1|2|5|2|2017-10-01
17798|45|rot|Nike|82.48|1|2|5|1|2017-10-01
17798|45,5|rot|Nike|82.48|1|2|5|1|2017-10-01
17799|152|schwarz|Jako|44.38|1|7|14|1|2017-10-01
17800|L|rot|PUMA|25.33|1|7|8|2|2017-10-01
17804|L|weiss|Nike|31.68|1|7|16|3|2017-10-01
17804|M|weiss|Nike|31.68|1|7|16|5|2017-10-01
17811|L ( 152-158 )|rot|Nike|20.25|1|7|8|2|2017-10-01
17811|M ( 140-152 )|rot|Nike|20.25|1|7|8|2|2017-10-01
17811|XL ( 158-170 )|rot|Nike|20.25|1|7|8|1|2017-10-01
17813|1 ( Junior)|weiss|Uhlsport|6.28|1|7|12|2|2017-10-01
17814|39|blau|Nike|114.23|1|2|6|1|2017-10-01
17814|40|blau|Nike|114.23|1|2|6|1|2017-10-01
17814|40,5|blau|Nike|114.23|1|2|6|1|2017-10-01
17814|41|blau|Nike|114.23|1|2|6|2|2017-10-01
17814|42|blau|Nike|114.23|1|2|6|1|2017-10-01
17814|42,5|blau|Nike|114.23|1|2|6|2|2017-10-01
17814|43|blau|Nike|114.23|1|2|6|1|2017-10-01
