pid	size	date	TRUE	Pre
18155	"38,5"	2018/1/15	0	0.017782599
20802	42	2018/1/15	0	-0.03626378
20802	"44,5"	2018/1/15	0	-0.0524487
12870	XS ( 32/34 )	2018/1/15	1	0.030191721
22327	S	2018/1/15	0	0.098319458
22327	M	2018/1/15	0	0.290340958
22327	L	2018/1/15	0	0.132968073
22325	M	2018/1/15	0	0.114051896
18472	M	2018/1/15	0	0.405358377
14248	"42,5"	2018/1/15	0	0.077443871
14248	"44,5"	2018/1/15	0	-0.106625901
11168	L	2018/1/15	0	0.021387826
20387	XL	2018/1/15	0	0.021799158
20315	M	2018/1/15	0	0.003509326
10210	40	2018/1/15	0	0.1890896
18344	45	2018/1/15	0	-0.023870337
18344	"45,5"	2018/1/15	0	0.111129865
14827	43	2018/1/15	0	0.085485046
14827	45	2018/1/15	0	0.02422884
14827	"45,5"	2018/1/15	0	0.297920692
20236	43	2018/1/15	0	0.181353933
19639	41	2018/1/15	0	-0.01947535
16505	41	2018/1/15	0	-0.137665129
16505	"42,5"	2018/1/15	0	-0.071588734
16505	44	2018/1/15	0	0.042324356
19825	"45,5"	2018/1/15	0	0.220667411
22486	38	2018/1/15	0	0.142734459
17364	43	2018/1/15	0	0.110931764
17364	44	2018/1/15	0	-0.036005905
17848	44	2018/1/15	0	-0.090412784
12922	38	2018/1/15	0	0.037391835
19145	XS ( 30-34 )	2018/1/15	0	0.373809416
19145	S ( 34-38 )	2018/1/15	0	0.358799718
19145	M ( 38-42 )	2018/1/15	0	2.053532729
19145	L ( 42-46 )	2018/1/15	4	5.911667116
19145	XL (46-50 )	2018/1/15	1	0.190760189
14523	M ( 38-42 )	2018/1/15	0	0.268537107
14523	XL (46-50 )	2018/1/15	0	0.495083335
12408	M ( 38-42 )	2018/1/15	0	0.227936474
10828	M ( 38-42 )	2018/1/15	2	0.778875473
10828	L ( 42-46 )	2018/1/15	2	2.056021888
20860	S ( 34-38 )	2018/1/15	0	-0.031925379
20216	S ( 34-38 )	2018/1/15	0	0.175347044
13816	S ( 34-38 )	2018/1/15	0	0.074766507
13816	L ( 42-46 )	2018/1/15	0	0.267682626
10333	S ( 34-38 )	2018/1/15	0	0.434679038
10333	L ( 42-46 )	2018/1/15	0	0.705443113
10333	XL (46-50 )	2018/1/15	0	0.163433903
19813	L ( 42-46 )	2018/1/15	2	0.562521903
20456	S ( 34-38 )	2018/1/15	0	-0.033591235
16709	S ( 34-38 )	2018/1/15	0	0.027168485
16709	L ( 42-46 )	2018/1/15	0	0.38650748
10756	M ( 38-42 )	2018/1/15	0	0.577947244
13183	S ( 34-38 )	2018/1/15	0	0.577629585
13183	M ( 38-42 )	2018/1/15	0	1.750342992
13183	L ( 42-46 )	2018/1/15	5	2.140830208
13183	XL (46-50 )	2018/1/15	0	0.531852269
14659	S ( 34-38 )	2018/1/15	0	0.140701973
14659	M ( 38-42 )	2018/1/15	0	3.186169097
14659	L ( 42-46 )	2018/1/15	0	3.100536008
14659	XL (46-50 )	2018/1/15	1	0.104237984
12861	S ( 34-38 )	2018/1/15	0	0.135285602
15086	XS ( 30-34 )	2018/1/15	0	0.007227051
15086	S ( 34-38 )	2018/1/15	0	0.257458426
15086	M ( 38-42 )	2018/1/15	1	1.864673236
15086	L ( 42-46 )	2018/1/15	2	3.560914707
15086	XL (46-50 )	2018/1/15	1	0.112501878
15543	M ( 38-42 )	2018/1/15	1	0.414193426
15543	L ( 42-46 )	2018/1/15	0	0.602054774
21030	M ( 38-42 )	2018/1/15	0	0.148593796
16599	L ( 42-46 )	2018/1/15	0	-0.049933274
16599	XL (46-50 )	2018/1/15	1	-0.166458585
14988	S ( 34-38 )	2018/1/15	0	0.046309048
14988	M ( 38-42 )	2018/1/15	2	0.468522505
14988	L ( 42-46 )	2018/1/15	1	0.611877791
14988	XL (46-50 )	2018/1/15	0	-0.059025284
12789	L ( 42-46 )	2018/1/15	0	0.170555161
19615	M ( 38-42 )	2018/1/15	0	0.318020994
21291	S ( 34-38 )	2018/1/15	2	1.168971923
21291	L ( 42-46 )	2018/1/15	1	0.953992516
22012	L ( 42-46 )	2018/1/15	0	0.785344741
10276	L ( 42-46 )	2018/1/15	1	0.439345931
11913	L ( 42-46 )	2018/1/15	0	0.183460902
22605	L ( 42-46 )	2018/1/15	0	-0.08737048
18389	L ( 42-46 )	2018/1/15	0	-0.053264398
20609	L ( 42-46 )	2018/1/15	0	0.033363749
16369	S ( 34-38 )	2018/1/15	0	0.033668961
11614	XL	2018/1/15	0	-0.101180694
11614	2XL	2018/1/15	0	0.066537807
13609	M	2018/1/15	0	-0.039990931
13986	S	2018/1/15	0	0.236562239
13986	XL	2018/1/15	0	0.092030082
18438	S	2018/1/15	1	0.038282704
18701	L	2018/1/15	0	0.46352391
20105	L	2018/1/15	0	0.114744067
20627	M	2018/1/15	0	0.132976979
13721	S	2018/1/15	0	0.197429606
13721	M	2018/1/15	0	0.348666234
17907	S	2018/1/15	0	0.033574834
17907	M	2018/1/15	0	0.283958106
14692	M	2018/1/15	0	0.147685001
16396	L	2018/1/15	0	0.214788759
16396	XL	2018/1/15	0	0.128389762
19242	M ( 140-152 )	2018/1/15	0	0.019848348
10207	M	2018/1/15	2	0.152951581
10207	L	2018/1/15	0	0.068685378
11250	M	2018/1/15	1	0.702338079
11250	L	2018/1/15	5	0.791202164
11250	XL	2018/1/15	0	0.12077691
11250	2XL	2018/1/15	1	0.010705219
13242	S	2018/1/15	0	0.381198338
13242	M	2018/1/15	0	0.609052365
13242	XL	2018/1/15	0	0.305006976
19563	S	2018/1/15	0	0.398854354
14915	L ( 152-158 )	2018/1/15	0	-0.074625016
14915	XL ( 158-170 )	2018/1/15	0	-0.069081164
11386	XL ( 158-170 )	2018/1/15	0	0.062011374
21761	S	2018/1/15	0	0.10662017
15172	M	2018/1/15	0	1.115547644
15172	L	2018/1/15	0	0.287548786
15172	XL	2018/1/15	0	0.151594057
16640	S	2018/1/15	0	0.559165889
16640	M	2018/1/15	0	0.564641201
16640	XL	2018/1/15	0	0.07822661
12512	L	2018/1/15	0	0.176759011
13935	S	2018/1/15	0	1.027423577
13935	M	2018/1/15	0	0.210923945
12919	L ( 152-158 )	2018/1/15	0	0.051890821
12919	XL ( 158-170 )	2018/1/15	2	0.244789274
16345	XL ( 158-170 )	2018/1/15	0	0.004912396
22618	L ( 152-158 )	2018/1/15	1	0.490670985
22618	XL ( 158-170 )	2018/1/15	4	0.313622257
14586	S	2018/1/15	0	0.261699027
14586	M	2018/1/15	0	0.484138381
17609	S	2018/1/15	0	0.068665619
17609	XL	2018/1/15	1	0.110404732
21564	S	2018/1/15	0	0.141784805
13381	M	2018/1/15	2	0.292260183
13381	XL	2018/1/15	1	0.110713161
22607	S	2018/1/15	0	0.110190794
22607	M	2018/1/15	0	-0.018577232
22607	L	2018/1/15	0	0.12451401
16827	XL	2018/1/15	0	-0.022363668
10331	L ( 152-158 )	2018/1/15	0	0.088589389
12299	L ( 152-158 )	2018/1/15	0	0.173491935
11822	M ( 140-152 )	2018/1/15	0	0.151511248
10157	M	2018/1/15	1	0.328881389
10157	L	2018/1/15	0	0.218343095
18297	S ( 34/36 )	2018/1/15	0	0.641333481
12067	S ( 34/36 )	2018/1/15	0	-0.016350156
16541	S ( 34/36 )	2018/1/15	0	0.065615317
11727	S ( 34/36 )	2018/1/15	0	0.139426183
11727	M ( 38/40 )	2018/1/15	0	0.260453108
19629	S ( 34/36 )	2018/1/15	0	0.062950552
21487	M	2018/1/15	0	0.310031517
21487	XL	2018/1/15	0	0.078356547
11595	M	2018/1/15	0	0.443208985
11595	L	2018/1/15	0	0.147261397
13441	M	2018/1/15	1	0.361565786
13441	XL	2018/1/15	0	0.150941136
17401	164	2018/1/15	0	0.06674144
10263	XL	2018/1/15	0	0.095814865
15018	L	2018/1/15	0	0.031362003
10062	L	2018/1/15	0	-0.159668466
16630	M	2018/1/15	0	-0.018488696
13452	42	2018/1/15	0	-0.173418989
13452	44 2/3	2018/1/15	0	0.141494071
11605	42	2018/1/15	0	-0.094194693
11605	44	2018/1/15	2	0.03299493
15381	46	2018/1/15	0	-0.110637012
18256	42	2018/1/15	0	0.4201528
15346	42	2018/1/15	0	-0.108064752
15346	42 2/3	2018/1/15	0	-0.084461039
15346	46 2/3	2018/1/15	0	0.112666676
17045	L	2018/1/15	1	0.091883307
12105	XL	2018/1/15	0	0.209234411
13288	M	2018/1/15	0	0.071706783
13288	L	2018/1/15	0	0.220879664
14688	L	2018/1/15	0	0.086195324
21282	S	2018/1/15	0	0.510649521
15593	140	2018/1/15	0	-0.125445029
15593	176	2018/1/15	0	0.267713242
11928	M	2018/1/15	0	0.071618064
11928	L	2018/1/15	0	0.26652342
19594	M	2018/1/15	0	0.170640848
19594	L	2018/1/15	0	0.185277716
13474	S	2018/1/15	0	0.218459342
13474	M	2018/1/15	1	0.920045142
13474	L	2018/1/15	0	0.102313362
13185	M	2018/1/15	0	0.426047663
13185	L	2018/1/15	0	0.415213224
13394	M	2018/1/15	0	0.095382733
22343	M	2018/1/15	0	-0.021788879
17009	XL	2018/1/15	0	0.030763312
17009	2XL	2018/1/15	0	-0.007546175
19171	152	2018/1/15	0	-0.083878979
19171	176	2018/1/15	0	-0.101202896
12063	M	2018/1/15	0	0.39416081
12094	M	2018/1/15	0	0.088594905
12094	XL	2018/1/15	0	0.180697055
11890	S	2018/1/15	0	-0.14186273
22823	M	2018/1/15	0	0.081953087
22823	L	2018/1/15	0	0.300538552
22823	XL	2018/1/15	0	-0.126071157
12585	XL	2018/1/15	0	0.014408422
12786	M	2018/1/15	0	0.688648994
12786	XL	2018/1/15	0	0.582332653
15143	S	2018/1/15	1	0.389580889
15143	M	2018/1/15	0	0.192446868
15143	L	2018/1/15	1	0.429588324
15143	XL	2018/1/15	0	0.123881234
10063	XL	2018/1/15	0	0.156133219
19196	M	2018/1/15	0	0.31713157
19196	XL	2018/1/15	0	0.454196645
18702	140	2018/1/15	0	-0.032314021
15266	140	2018/1/15	0	-0.026864785
18861	164	2018/1/15	0	0.331896155
14735	116	2018/1/15	0	0.124236642
15169	M	2018/1/15	1	0.246496177
15169	XL	2018/1/15	0	-0.055518439
17705	M	2018/1/15	0	-0.01798509
21041	M	2018/1/15	0	-0.062680197
21041	L	2018/1/15	0	0.233371566
14509	M	2018/1/15	0	0.374424668
14509	L	2018/1/15	1	0.385042201
15019	L	2018/1/15	0	0.11005856
21476	L	2018/1/15	0	0.230906213
18819	M	2018/1/15	0	-0.023665647
15663	L	2018/1/15	0	-0.070528269
11826	XL	2018/1/15	0	-0.034218328
13087	L	2018/1/15	0	-0.076227753
19984	M	2018/1/15	0	-0.111151877
18513	S	2018/1/15	0	-0.02484402
15092	128	2018/1/15	0	0.120077288
15092	140	2018/1/15	0	0.064478424
15092	152	2018/1/15	0	0.258246705
15092	164	2018/1/15	0	0.134669713
20450	S	2018/1/15	0	0.187549506
20450	M	2018/1/15	0	0.199127578
17575	M	2018/1/15	0	0.159042881
19659	L	2018/1/15	0	0.088041948
11768	S	2018/1/15	0	-0.020320727
11768	M	2018/1/15	0	0.167412835
13534	1 ( Junior)	2018/1/15	0	0.370176945
12161	1 ( Junior)	2018/1/15	0	0.554035643
12687	38	2018/1/15	0	0.140378323
10084	M	2018/1/15	1	0.029468692
11475	S	2018/1/15	0	0.247222443
11475	M	2018/1/15	0	0.442041791
11475	L	2018/1/15	3	0.652833075
21733	44 2/3	2018/1/15	0	-0.081147125
22008	M	2018/1/15	0	0.016124726
20622	L	2018/1/15	0	-0.157428856
15097	M	2018/1/15	0	1.762025055
15097	L	2018/1/15	0	0.211080377
12273	45 1/3	2018/1/15	0	0.36111034
22574	41 1/3	2018/1/15	0	-0.12042648
22574	42	2018/1/15	0	-0.166332619
22574	42 2/3	2018/1/15	0	-0.041179678
22574	43 1/3	2018/1/15	0	-0.139833323
22574	44	2018/1/15	0	-0.029179215
17836	44	2018/1/15	0	0.154655069
15638	44	2018/1/15	0	-0.021086042
17412	43 1/3	2018/1/15	0	0.03192927
15041	44	2018/1/15	0	-2.16E-05
10339	41 1/3	2018/1/15	1	0.475263451
10339	44	2018/1/15	0	-0.065519746
10339	44 2/3	2018/1/15	0	-0.159815509
12132	L	2018/1/15	0	0.389672726
12219	43	2018/1/15	0	-0.109587541
20028	M	2018/1/15	0	-0.122263581
13901	L	2018/1/15	1	0.014418508
19855	41	2018/1/15	0	0.026680764
19855	44	2018/1/15	0	-0.002139758
14080	40	2018/1/15	0	0.02039422
14080	44	2018/1/15	0	-0.04327004
14275	"44,5"	2018/1/15	0	0.239289356
17361	43	2018/1/15	0	-0.042262272
12250	46	2018/1/15	0	-0.074463217
15999	35	2018/1/15	0	0.048744129
20138	"42,5"	2018/1/15	0	-0.1323254
17062	"45,5"	2018/1/15	0	-0.080091811
13377	43	2018/1/15	0	0.390103653
11459	41	2018/1/15	0	0.109270483
20825	M ( 38-42 )	2018/1/15	1	0.455680701
19695	M ( 38-42 )	2018/1/15	1	0.279506184
14268	L ( 42-46 )	2018/1/15	2	0.478357331
16170	M ( 38-42 )	2018/1/15	1	0.375206969
15194	M ( 38-42 )	2018/1/15	0	0.057133423
15194	L ( 42-46 )	2018/1/15	0	0.12600265
20900	S ( 34-38 )	2018/1/15	1	0.176981579
20900	M ( 38-42 )	2018/1/15	0	0.554307194
15934	XL	2018/1/15	0	0.443332725
13265	XL ( 158-170 )	2018/1/15	0	0.090324597
15625	XL ( 158-170 )	2018/1/15	0	0.080832403
13713	S ( 34/36 )	2018/1/15	0	-0.038083102
19393	L ( 40/42 )	2018/1/15	0	-0.0054279
13031	XS ( 32/34 )	2018/1/15	0	0.156703789
13031	M ( 38/40 )	2018/1/15	0	0.232693169
12394	L ( 152-158 )	2018/1/15	0	0.204866744
17304	43	2018/1/15	0	0.385861811
18900	41 - 44	2018/1/15	0	-0.046031097
22342	M	2018/1/15	0	0.095825321
21465	M	2018/1/15	0	0.114638024
10219	XL	2018/1/15	0	0.366929635
11381	43	2018/1/15	0	-0.277685847
11381	46	2018/1/15	0	-0.263293268
19837	M	2018/1/15	0	0.147120474
15585	164	2018/1/15	0	0.124568252
19058	"37,5"	2018/1/15	0	0.328156759
19058	"38,5"	2018/1/15	0	0.198894558
15207	42 2/3	2018/1/15	1	0.047133194
22587	44	2018/1/15	0	0.145905467
22803	42 2/3	2018/1/15	0	0.018168234
22803	43 1/3	2018/1/15	0	-0.029761768
22803	44	2018/1/15	0	0.012110254
15095	44 2/3	2018/1/15	0	-0.111775299
18339	39 1/3	2018/1/15	0	0.001167197
18339	42 2/3	2018/1/15	0	-0.084662496
18339	43 1/3	2018/1/15	0	-0.078698083
18339	44 2/3	2018/1/15	0	-0.095663863
18339	45 1/3	2018/1/15	0	0.061847356
13618	43 1/3	2018/1/15	0	0.219511273
16036	45 1/3	2018/1/15	0	0.01628065
22170	42	2018/1/15	0	-0.042312398
22170	42 2/3	2018/1/15	0	-0.051908973
22170	44 2/3	2018/1/15	0	-0.080580301
12352	42	2018/1/15	0	0.017698255
12352	43 1/3	2018/1/15	0	0.254115902
15311	42	2018/1/15	0	-0.022304081
11078	42 2/3	2018/1/15	0	-0.124617264
11078	44 2/3	2018/1/15	0	-0.039976443
11078	46	2018/1/15	0	0.245901132
14672	41 1/3	2018/1/15	0	0.301101067
14672	42 2/3	2018/1/15	0	-0.005740356
14672	43 1/3	2018/1/15	0	0.033829211
14672	44	2018/1/15	1	0.051749339
14672	45 1/3	2018/1/15	1	0.117637716
14672	47 1/3	2018/1/15	0	0.061672367
10353	46	2018/1/15	0	0.367553169
15485	44 2/3	2018/1/15	0	-0.211738101
10760	43 1/3	2018/1/15	1	-0.083680147
10119	40 2/3	2018/1/15	0	0.051081282
10312	46	2018/1/15	0	0.058776288
11364	42 2/3	2018/1/15	0	-0.038643876
11364	43 1/3	2018/1/15	0	-0.078160041
11364	44 2/3	2018/1/15	0	-0.051256482
11266	46	2018/1/15	0	0.186945937
11234	45 1/3	2018/1/15	0	0.057526882
21578	38	2018/1/15	0	0.246729714
19474	46 2/3	2018/1/15	0	0.254415382
11093	43 1/3	2018/1/15	0	1.096193916
11093	44 2/3	2018/1/15	0	1.579628565
11093	45 1/3	2018/1/15	1	1.076250373
21575	45 1/3	2018/1/15	0	0.212258825
19229	40 2/3	2018/1/15	0	0.058491866
19229	46 2/3	2018/1/15	0	-0.029967642
19229	47 1/3	2018/1/15	0	0.002081414
14408	39 1/3	2018/1/15	0	-0.065236648
14408	44	2018/1/15	2	0.281346791
16107	43 1/3	2018/1/15	0	-0.018197722
17237	37 1/3	2018/1/15	0	-0.023472906
17861	42 2/3	2018/1/15	0	0.223185621
17861	43 1/3	2018/1/15	0	0.409068483
17861	44 2/3	2018/1/15	2	0.458931687
14990	41 1/3	2018/1/15	0	0.115053073
18060	39 1/3	2018/1/15	1	0.009660322
18060	40	2018/1/15	0	0.01640049
18060	42	2018/1/15	0	0.152882712
18060	46	2018/1/15	0	0.121382762
14129	47 1/3	2018/1/15	0	-0.032499498
10416	39 1/3	2018/1/15	1	0.009838792
10416	40	2018/1/15	0	0.088468499
10416	40 2/3	2018/1/15	0	0.066141174
10416	42	2018/1/15	0	0.169460598
10416	42 2/3	2018/1/15	1	0.356739734
10416	43 1/3	2018/1/15	0	0.468257343
10416	44	2018/1/15	3	0.297098965
10416	44 2/3	2018/1/15	1	0.447283686
10416	45 1/3	2018/1/15	1	0.443553872
10416	46	2018/1/15	3	0.414152099
10416	46 2/3	2018/1/15	1	0.149718961
10416	47 1/3	2018/1/15	1	0.090136637
11817	44	2018/1/15	1	0.272990842
17578	42 2/3	2018/1/15	0	-0.000324649
17578	43 1/3	2018/1/15	0	-0.024689888
10227	44 2/3	2018/1/15	0	0.182143528
22354	41 1/3	2018/1/15	0	0.042915058
22354	42 2/3	2018/1/15	0	1.779340845
14919	38	2018/1/15	1	-0.00206136
14919	38 2/3	2018/1/15	0	-0.049165148
22268	42 2/3	2018/1/15	0	-0.22496924
15099	43 1/3	2018/1/15	0	0.281388944
18534	42 2/3	2018/1/15	0	0.210197892
22021	M	2018/1/15	0	0.213224958
22021	L	2018/1/15	3	0.746828677
15915	S	2018/1/15	1	0.28693702
15915	M	2018/1/15	2	0.581980442
15915	L	2018/1/15	0	0.741580349
15915	XL	2018/1/15	0	0.264852489
19744	M	2018/1/15	0	0.007695612
19661	S	2018/1/15	0	-0.049848112
19661	M	2018/1/15	0	0.012998064
20253	S	2018/1/15	0	0.038841139
21177	L ( 40/42 )	2018/1/15	0	0.365994949
21326	L	2018/1/15	0	0.039603665
10664	L	2018/1/15	0	0.113944137
20946	M	2018/1/15	1	0.064268917
20946	L	2018/1/15	0	0.12596665
16251	L	2018/1/15	0	0.171633714
14939	M	2018/1/15	0	0.076106441
22669	M	2018/1/15	0	0.039714216
22669	L	2018/1/15	0	0.013679685
13224	M	2018/1/15	0	0.202354067
15962	M	2018/1/15	0	0.207847006
22462	L ( 40/42 )	2018/1/15	0	0.289851626
19231	M ( 38/40 )	2018/1/15	0	0.129523656
19231	L ( 40/42 )	2018/1/15	0	0.261667321
19909	L	2018/1/15	0	0.070726698
18806	S	2018/1/15	0	0.13434044
18806	M	2018/1/15	1	0.313180943
18806	L	2018/1/15	0	0.175464491
12734	L	2018/1/15	0	-0.136703088
16876	L	2018/1/15	1	0.278012799
15880	S	2018/1/15	0	0.049647413
15880	M	2018/1/15	0	-0.032782384
15472	M	2018/1/15	0	0.010809197
11350	M	2018/1/15	0	0.098486816
11350	L	2018/1/15	0	0.095878538
12040	M ( 38/40 )	2018/1/15	0	0.111493126
17242	"38,5"	2018/1/15	0	0.015705665
19280	39	2018/1/15	0	-0.008112593
19280	40	2018/1/15	0	-0.003447535
19280	"40,5"	2018/1/15	0	-0.022888131
10421	"40,5"	2018/1/15	0	-0.018900708
10421	46	2018/1/15	0	-0.181308472
14238	39	2018/1/15	0	0.245178012
14238	43	2018/1/15	0	0.045298777
11784	41	2018/1/15	0	0.322977461
11784	"42,5"	2018/1/15	0	-0.137584421
11784	43	2018/1/15	0	0.039201035
10085	42	2018/1/15	0	0.019660013
20937	"42,5"	2018/1/15	0	0.101651634
11787	41	2018/1/15	0	0.146048361
13226	46	2018/1/15	0	0.025030173
18313	"42,5"	2018/1/15	0	-0.009326917
13572	"40,5"	2018/1/15	0	0.244263992
12093	43	2018/1/15	0	0.231971907
12093	44	2018/1/15	0	0.24221083
17534	43	2018/1/15	0	0.067478835
15839	"36,5"	2018/1/15	0	0.303653071
11166	36	2018/1/15	1	0.1007873
12230	41	2018/1/15	0	-0.080722971
17679	"40,5"	2018/1/15	0	-0.028577833
19601	"42,5"	2018/1/15	0	0.016395871
19601	44	2018/1/15	0	0.674363187
21876	43	2018/1/15	0	-0.107613491
15752	42	2018/1/15	0	0.039227865
15752	"44,5"	2018/1/15	0	0.032202711
15752	"45,5"	2018/1/15	0	-0.068054727
15752	47	2018/1/15	0	-0.036086559
22613	43	2018/1/15	0	-0.091191463
22613	44	2018/1/15	0	0.019206606
22613	"44,5"	2018/1/15	0	0.001041002
14906	"37,5"	2018/1/15	0	0.069838906
14654	36	2018/1/15	0	0.040059473
19913	"40,5"	2018/1/15	0	0.041720346
10275	42	2018/1/15	0	0.004487139
10275	43	2018/1/15	0	-0.104922615
20905	41	2018/1/15	0	0.369523434
20614	43	2018/1/15	0	-0.086005059
20614	44	2018/1/15	0	0.560967342
20614	47	2018/1/15	0	-0.014886082
20514	45	2018/1/15	0	0.15624821
20514	"45,5"	2018/1/15	0	-0.105980405
16918	"44,5"	2018/1/15	1	0.030919422
16918	45	2018/1/15	0	0.123446681
16352	"37,5"	2018/1/15	0	-0.052039222
16153	34	2018/1/15	0	0.024025351
13607	40	2018/1/15	0	0.130982057
14986	44	2018/1/15	0	-0.040524146
15277	44	2018/1/15	0	-0.01289051
19422	44	2018/1/15	0	0.137623005
13791	"42,5"	2018/1/15	0	0.238892209
13791	43	2018/1/15	0	0.33656122
13791	"44,5"	2018/1/15	1	-0.181101905
19191	"42,5"	2018/1/15	0	-0.025247239
10904	"42,5"	2018/1/15	0	0.408866593
10904	43	2018/1/15	0	0.061300634
10904	45	2018/1/15	0	0.136080643
10904	"45,5"	2018/1/15	0	0.049584864
20132	"44,5"	2018/1/15	0	-0.143431407
14519	36	2018/1/15	0	0.013578528
21076	36	2018/1/15	0	-0.035250097
21076	"36,5"	2018/1/15	0	-0.083825327
22428	"44,5"	2018/1/15	0	0.074553016
14057	39	2018/1/15	0	0.141048642
18766	43	2018/1/15	0	-0.011364853
18766	44	2018/1/15	0	0.742500241
11600	"42,5"	2018/1/15	0	0.323103054
14479	43	2018/1/15	0	-0.045529071
22054	"45,5"	2018/1/15	0	0.236015424
12240	43	2018/1/15	0	0.101180777
12240	"44,5"	2018/1/15	0	0.039468799
12240	46	2018/1/15	0	0.244707867
11064	"44,5"	2018/1/15	0	-0.062428613
13003	42	2018/1/15	0	-0.119663492
13003	"42,5"	2018/1/15	0	-0.062068896
13003	43	2018/1/15	0	0.013502088
13003	44	2018/1/15	0	-0.13620607
13003	"44,5"	2018/1/15	1	-0.079462262
13003	45	2018/1/15	1	0.136009724
13003	"45,5"	2018/1/15	0	0.004597037
14622	43	2018/1/15	0	-0.062988409
13612	43	2018/1/15	2	0.509235311
13612	44	2018/1/15	0	-0.001836146
13612	"44,5"	2018/1/15	0	-0.103256494
17189	42	2018/1/15	0	0.469771292
20147	"42,5"	2018/1/15	0	-0.150781316
21017	"42,5"	2018/1/15	0	0.035816212
21017	43	2018/1/15	0	0.27693544
21017	45	2018/1/15	0	-0.121802637
21017	"45,5"	2018/1/15	0	0.047897244
14429	"44,5"	2018/1/15	0	-0.085266616
14429	45	2018/1/15	0	-0.124346737
12041	38	2018/1/15	0	0.500964098
15189	"42,5"	2018/1/15	0	-0.199616045
14410	"44,5"	2018/1/15	0	0.133877821
18185	41	2018/1/15	0	-0.17832959
18185	"42,5"	2018/1/15	0	0.071584768
10948	"42,5"	2018/1/15	0	-0.084470813
10948	43	2018/1/15	0	0.12174689
10948	44	2018/1/15	0	0.077337535
10948	"45,5"	2018/1/15	0	0.339601573
19963	47	2018/1/15	0	0.024251585
20891	38	2018/1/15	0	0.040019985
15000	44	2018/1/15	0	-0.34615405
18911	M	2018/1/15	0	0.162194304
18911	L	2018/1/15	0	0.174903088
18911	XL	2018/1/15	0	0.255664486
19662	L	2018/1/15	0	0.157126214
17919	43	2018/1/15	0	0.031007288
11679	"36,5"	2018/1/15	0	0.018024133
13252	46	2018/1/15	0	0.013347215
14026	"44,5"	2018/1/15	0	0.087820469
17255	39	2018/1/15	0	-0.119475895
17255	45	2018/1/15	0	-0.035917776
17255	"47,5"	2018/1/15	0	-0.096209361
20443	40	2018/1/15	0	-0.034826122
12800	41	2018/1/15	0	0.508517034
21453	43	2018/1/15	0	-0.086840603
17233	42	2018/1/15	0	-0.094723229
10208	"37,5"	2018/1/15	0	-0.005129894
13699	32	2018/1/15	0	0.012359496
22200	"42,5"	2018/1/15	0	-0.266830446
15810	"42,5"	2018/1/15	0	-0.087871373
15810	43	2018/1/15	0	0.120595704
15810	44	2018/1/15	0	-0.132693431
15071	42	2018/1/15	0	-0.214376616
15071	43	2018/1/15	0	0.248518145
15071	44	2018/1/15	0	-0.162134036
16393	46	2018/1/15	0	-0.029884058
22869	41	2018/1/15	0	-0.104787698
22869	"45,5"	2018/1/15	0	-0.125862094
17666	40	2018/1/15	0	-0.007909479
17666	41	2018/1/15	0	-0.056646254
17666	"44,5"	2018/1/15	1	-0.004324602
17666	46	2018/1/15	1	-0.168895457
15978	46	2018/1/15	0	0.248217262
11227	"44,5"	2018/1/15	0	-0.088786875
20816	45	2018/1/15	0	0.338451522
10742	43	2018/1/15	0	0.27200732
18399	"42,5"	2018/1/15	0	0.160167043
21147	"44,5"	2018/1/15	0	0.290674545
20258	44	2018/1/15	0	-0.155759779
22638	46	2018/1/15	0	0.156759277
11656	47	2018/1/15	0	0.125278293
22168	45	2018/1/15	1	0.454897098
18390	40	2018/1/15	0	0.226101681
18390	46	2018/1/15	0	0.367288708
18390	47	2018/1/15	0	0.006360125
11689	43	2018/1/15	0	0.384375023
11689	46	2018/1/15	0	-0.125906751
15756	44	2018/1/15	0	0.007218647
17798	"40,5"	2018/1/15	0	0.024569149
21910	43	2018/1/15	0	0.334781668
11463	"36,5"	2018/1/15	0	-0.087485295
12755	38	2018/1/15	0	0.506087701
16297	35	2018/1/15	0	-0.036764376
16297	"38,5"	2018/1/15	0	0.080098882
12569	46	2018/1/15	0	0.192972835
12927	"36,5"	2018/1/15	0	-0.005847316
12927	"37,5"	2018/1/15	0	0.007506296
12927	"38,5"	2018/1/15	0	-0.046620176
20705	"40,5"	2018/1/15	0	-0.049754708
11535	39	2018/1/15	0	0.005289762
21234	46	2018/1/15	0	0.168576001
18382	"42,5"	2018/1/15	0	0.122295136
18382	45	2018/1/15	1	0.034516548
18382	"45,5"	2018/1/15	0	0.019578023
15395	43	2018/1/15	0	0.037930761
19080	39	2018/1/15	0	0.010871892
13428	46	2018/1/15	0	0.112054653
19635	44	2018/1/15	0	0.135086445
19734	42	2018/1/15	0	0.224987543
22079	"38,5"	2018/1/15	0	0.031200138
15930	"42,5"	2018/1/15	0	-0.173346004
15930	47	2018/1/15	0	-0.032399009
12024	"38,5"	2018/1/15	0	-0.072941228
16091	43	2018/1/15	0	-0.194788462
19380	41	2018/1/15	0	0.254001702
13336	"38,5"	2018/1/15	0	0.091250127
10183	M ( 38-42 )	2018/1/15	0	-0.016877671
