pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate|Product Type|Generalized Size
16284|XL ( 158-170 )|weiss|Nike|31.68|1|7|21.0|1|2017-10-01|C|
16286|M ( 140-152 )|weiss|Nike|38.03|1|7|21.0|1|2017-10-01|C|
16287|39|weiss|Nike|165.03|1|2|3.0|1|2017-10-01|S|2.0
16287|40|weiss|Nike|165.03|1|2|3.0|1|2017-10-01|S|2.0
16287|41|weiss|Nike|165.03|1|2|3.0|2|2017-10-01|S|3.0
16287|42,5|weiss|Nike|165.03|1|2|3.0|1|2017-10-01|S|3.0
16287|43|weiss|Nike|165.03|1|2|3.0|3|2017-10-01|S|3.0
16287|44|weiss|Nike|165.03|1|2|3.0|2|2017-10-01|S|4.0
16287|44,5|weiss|Nike|165.03|1|2|3.0|2|2017-10-01|S|4.0
16287|45,5|weiss|Nike|165.03|1|2|3.0|1|2017-10-01|S|4.0
16287|46|weiss|Nike|165.03|1|2|3.0|3|2017-10-01|S|4.0
16287|47|weiss|Nike|165.03|1|2|3.0|2|2017-10-01|S|5.0
16287|47,5|weiss|Nike|165.03|1|2|3.0|1|2017-10-01|S|5.0
16291|XL ( 158-170 )|grau|Nike|44.38|1|7|16.0|1|2017-10-01|C|
16293|43|gelb|PUMA|228.53|1|2|3.0|1|2018-01-10|S|3.0
16293|44|gelb|PUMA|228.53|1|2|3.0|1|2018-01-10|S|4.0
16295|41|schwarz|Nike|171.38|9|36|32.0|1|2017-10-01|S|3.0
16297|32|rot|Nike|88.83|1|37|3.0|1|2017-10-01|S|0.0
16297|33|rot|Nike|88.83|1|37|3.0|1|2017-10-01|S|0.0
16297|33,5|rot|Nike|88.83|1|37|3.0|2|2017-10-01|S|0.0
16297|34|rot|Nike|88.83|1|37|3.0|2|2017-10-01|S|0.0
16297|35|rot|Nike|88.83|1|37|3.0|1|2017-10-01|S|0.0
16297|35,5|rot|Nike|88.83|1|37|3.0|3|2017-10-01|S|0.0
16297|36|rot|Nike|88.83|1|37|3.0|1|2017-10-01|S|1.0
16297|36,5|rot|Nike|88.83|1|37|3.0|4|2017-10-01|S|1.0
16297|37,5|rot|Nike|88.83|1|37|3.0|8|2017-10-01|S|1.0
16297|38|rot|Nike|88.83|1|37|3.0|5|2017-10-01|S|1.0
16297|38,5|rot|Nike|88.83|1|37|3.0|7|2017-10-01|S|1.0
16298|45|schwarz|Nike|88.83|1|2|39.0|1|2017-10-01|S|4.0
16301|6 ( 47-50 )|orange|Jako|10.09|1|7|13.0|1|2017-10-01|A|6.0
16302|2XL|rot|Nike|22.79|1|7|8.0|1|2017-10-01|C|
16302|L|rot|Nike|22.79|1|7|8.0|6|2017-10-01|C|
16302|M|rot|Nike|22.79|1|7|8.0|5|2017-10-01|C|
16302|S|rot|Nike|22.79|1|7|8.0|5|2017-10-01|C|
16302|XL|rot|Nike|22.79|1|7|8.0|2|2017-10-01|C|
16304|L ( 152-158 )|gruen|Nike|38.03|1|7|21.0|9|2017-10-01|C|
16305|XL ( 158-170 )|gruen|Nike|88.83|9|10|35.0|1|2017-10-01|C|
16306|39|schwarz|Nike|101.53|1|2|6.0|1|2017-10-01|S|2.0
16306|40,5|schwarz|Nike|101.53|1|2|6.0|1|2017-10-01|S|2.0
16307|2XL|lila|adidas|29.14|1|7|21.0|1|2017-10-01|C|
16307|XL|lila|adidas|29.14|1|7|21.0|1|2017-10-01|C|
16308|L|grau|adidas|57.08|1|7|14.0|2|2017-11-06|C|
16308|M|grau|adidas|57.08|1|7|14.0|1|2017-11-06|C|
16308|XL|grau|adidas|57.08|1|7|14.0|2|2017-11-06|C|
16309|2XL|grau|Nike|44.38|15|16||3|2017-10-01||
16309|L|grau|Nike|44.38|15|16||12|2017-10-01||
16309|M|grau|Nike|44.38|15|16||45|2017-10-01||
16309|S|grau|Nike|44.38|15|16||7|2017-10-01||
16309|XL|grau|Nike|44.38|15|16||10|2017-10-01||
16312|4 ( 43-45 )|weiss|adidas|16.44|1|7|13.0|1|2017-11-14|A|4.0
16313|L|blau|adidas|69.78|1|7|31.0|2|2017-10-01|C|
16313|M|blau|adidas|69.78|1|7|31.0|5|2017-10-01|C|
16313|S|blau|adidas|69.78|1|7|31.0|1|2017-10-01|C|
16313|XL|blau|adidas|69.78|1|7|31.0|1|2017-10-01|C|
16316|41|grau|Nike|114.23|1|2|3.0|1|2017-10-01|S|3.0
16316|42|grau|Nike|114.23|1|2|3.0|1|2017-10-01|S|3.0
16317|L|rot|adidas|38.03|1|7|21.0|2|2017-10-01|C|
16319|2XL|gruen|adidas|29.14|1|7|21.0|2|2017-10-01|C|
16319|L|gruen|adidas|29.14|1|7|21.0|16|2017-10-01|C|
16319|M|gruen|adidas|29.14|1|7|21.0|26|2017-10-01|C|
16319|S|gruen|adidas|29.14|1|7|21.0|9|2017-10-01|C|
16319|XL|gruen|adidas|29.14|1|7|21.0|1|2017-10-01|C|
16325|2XL|gruen|adidas|29.14|1|7|21.0|7|2017-10-01|C|
16325|L|gruen|adidas|29.14|1|7|21.0|4|2017-10-01|C|
16325|S|gruen|adidas|29.14|1|7|21.0|2|2017-10-01|C|
16325|XL|gruen|adidas|29.14|1|7|21.0|4|2017-10-01|C|
16330|41 1/3|weiss|adidas|228.53|1|2|6.0|2|2017-10-01|S|3.0
16330|42|weiss|adidas|228.53|1|2|6.0|1|2017-10-01|S|3.0
16330|42 2/3|weiss|adidas|228.53|1|2|6.0|2|2017-10-01|S|3.0
16330|43 1/3|weiss|adidas|228.53|1|2|6.0|3|2017-10-01|S|3.0
16330|44|weiss|adidas|228.53|1|2|6.0|2|2017-10-01|S|4.0
16330|44 2/3|weiss|adidas|228.53|1|2|6.0|1|2017-10-01|S|4.0
16330|45 1/3|weiss|adidas|228.53|1|2|6.0|1|2017-10-01|S|4.0
16331|L|schwarz|Nike|38.03|9|10|25.0|2|2018-01-15|C|
16331|S|schwarz|Nike|38.03|9|10|25.0|1|2018-01-15|C|
16332|41 1/3|schwarz|adidas|253.93|1|2|4.0|1|2017-12-13||
16332|42|schwarz|adidas|253.93|1|2|4.0|1|2017-12-13||
16332|44 2/3|schwarz|adidas|253.93|1|2|4.0|5|2017-12-13||
16332|45 1/3|schwarz|adidas|253.93|1|2|4.0|1|2017-12-13||
16339|44|grau|Nike|323.78|1|2|39.0|1|2017-10-01|S|4.0
16342|L|schwarz|Erima|38.03|1|7|16.0|1|2017-10-01|C|
16343|L|weiss|adidas|50.73|1|7|23.0|1|2017-10-01|C|
16343|M|weiss|adidas|50.73|1|7|23.0|1|2017-10-01|C|
16345|L ( 152-158 )|gelb|Nike|101.53|1|7|31.0|3|2017-10-01|C|
16345|M ( 140-152 )|gelb|Nike|101.53|1|7|31.0|1|2017-10-01|C|
16345|S ( 128-140 )|gelb|Nike|101.53|1|7|31.0|1|2017-10-01|C|
16345|XL ( 158-170 )|gelb|Nike|101.53|1|7|31.0|9|2017-10-01|C|
16346|2XL|schwarz|PUMA|31.68|1|7|8.0|1|2017-10-01|C|
16346|L|schwarz|PUMA|31.68|1|7|8.0|1|2017-10-01|C|
16346|M|schwarz|PUMA|31.68|1|7|8.0|2|2017-10-01|C|
16346|XL|schwarz|PUMA|31.68|1|7|8.0|1|2017-10-01|C|
16348|45,5|tuerkis|Nike|279.33|1|2|3.0|1|2017-10-01|S|4.0
16349|2XL|gold|Nike|25.33|1|7|21.0|4|2017-10-01|C|
16349|L|gold|Nike|25.33|1|7|21.0|8|2017-10-01|C|
16349|M|gold|Nike|25.33|1|7|21.0|1|2017-10-01|C|
16349|S|gold|Nike|25.33|1|7|21.0|3|2017-10-01|C|
16349|XL|gold|Nike|25.33|1|7|21.0|8|2017-10-01|C|
16352|34|schwarz|Nike|88.83|1|37|3.0|1|2017-10-01|S|0.0
16352|35,5|schwarz|Nike|88.83|1|37|3.0|1|2017-10-01|S|0.0
16352|36|schwarz|Nike|88.83|1|37|3.0|1|2017-10-01|S|1.0
16352|36,5|schwarz|Nike|88.83|1|37|3.0|3|2017-10-01|S|1.0
16352|37,5|schwarz|Nike|88.83|1|37|3.0|2|2017-10-01|S|1.0
16353|L ( 152-158 )|orange|Nike|25.33|1|7|8.0|1|2017-10-01|C|
16353|XL ( 158-170 )|orange|Nike|25.33|1|7|8.0|1|2017-10-01|C|
16354|2XL|rot|Nike|50.73|1|7|16.0|2|2017-10-01|C|
16354|L|rot|Nike|50.73|1|7|16.0|1|2017-10-01|C|
16354|XL|rot|Nike|50.73|1|7|16.0|7|2017-10-01|C|
16357|L|orange|adidas|18.98|1|7|8.0|2|2017-10-01|C|
16357|M|orange|adidas|18.98|1|7|8.0|1|2017-10-01|C|
16357|S|orange|adidas|18.98|1|7|8.0|2|2017-10-01|C|
16357|XL|orange|adidas|18.98|1|7|8.0|4|2017-10-01|C|
16361|M|blau|adidas|38.03|1|7|16.0|1|2017-10-01|C|
16361|S|blau|adidas|38.03|1|7|16.0|1|2017-10-01|C|
16361|XL|blau|adidas|38.03|1|7|16.0|2|2017-10-01|C|
16362|L|grau|Jordan|101.53|9|10|14.0|1|2017-12-08|C|
16365|M|grau|Nike|133.28|9|10|14.0|3|2017-10-01|C|
16366|40|rot|Nike|158.68|9|18|32.0|1|2017-10-01|S|2.0
16366|41|rot|Nike|158.68|9|18|32.0|3|2017-10-01|S|3.0
16366|47,5|rot|Nike|158.68|9|18|32.0|1|2017-10-01|S|5.0
16367|44|schwarz|Nike|114.23|9|18|32.0|1|2017-10-01|S|4.0
16369|L ( 42-46 )|gelb|Nike|18.98|1|7|13.0|1|2017-10-01|A|4.0
16369|M ( 38-42 )|gelb|Nike|18.98|1|7|13.0|36|2017-10-01|A|3.0
16369|S ( 34-38 )|gelb|Nike|18.98|1|7|13.0|3|2017-10-01|A|1.0
16369|XL (46-50 )|gelb|Nike|18.98|1|7|13.0|2|2017-10-01|A|6.0
16372|L|blau|adidas|25.33|1|7|8.0|2|2017-10-01|C|
16372|M|blau|adidas|25.33|1|7|8.0|1|2017-10-01|C|
16372|S|blau|adidas|25.33|1|7|8.0|1|2017-10-01|C|
16372|XL|blau|adidas|25.33|1|7|8.0|1|2017-10-01|C|
16373|42|weiss|adidas|114.23|9|18|32.0|1|2017-12-19|S|3.0
16373|42 2/3|weiss|adidas|114.23|9|18|32.0|1|2017-12-19|S|3.0
16373|43 1/3|weiss|adidas|114.23|9|18|32.0|1|2017-12-19|S|3.0
16373|44|weiss|adidas|114.23|9|18|32.0|3|2017-12-19|S|4.0
16373|44 2/3|weiss|adidas|114.23|9|18|32.0|1|2017-12-19|S|4.0
16373|45 1/3|weiss|adidas|114.23|9|18|32.0|1|2017-12-19|S|4.0
16375|42|blau|PUMA|95.18|1|2|3.0|1|2017-10-01|S|3.0
16376|M|weiss|adidas|88.83|1|7|28.0|5|2017-10-01|C|
16377|42 2/3|gold|adidas|101.53|1|2|5.0|2|2017-11-23|S|3.0
16377|43 1/3|gold|adidas|101.53|1|2|5.0|2|2017-11-23|S|3.0
16377|44|gold|adidas|101.53|1|2|5.0|2|2017-11-23|S|4.0
16377|44 2/3|gold|adidas|101.53|1|2|5.0|2|2017-11-23|S|4.0
16377|45 1/3|gold|adidas|101.53|1|2|5.0|1|2017-11-23|S|4.0
16377|47 1/3|gold|adidas|101.53|1|2|5.0|1|2017-11-23|S|5.0
16378|L ( 152-158 )|blau|Nike|22.79|1|7|8.0|1|2017-10-01|C|
16378|XL ( 158-170 )|blau|Nike|22.79|1|7|8.0|2|2017-10-01|C|
16383|XL ( 158-170 )|schwarz|Nike|69.78|9|10|14.0|1|2017-10-01|C|
16385|0 ( 31-33 )|weiss|adidas|10.09|1|7|13.0|1|2017-10-01|A|0.0
16385|00 ( 27-30 )|weiss|adidas|10.09|1|7|13.0|1|2017-10-01|A|00
16385|1 ( 34-36 )|weiss|adidas|10.09|1|7|13.0|1|2017-10-01|A|0.0
16385|2 ( 37-39 )|weiss|adidas|10.09|1|7|13.0|2|2017-10-01|A|1.0
16385|3 ( 40-42 )|weiss|adidas|10.09|1|7|13.0|1|2017-10-01|A|3.0
16385|4 ( 43-45 )|weiss|adidas|10.09|1|7|13.0|68|2017-10-01|A|4.0
16385|5 ( 46-48 )|weiss|adidas|10.09|1|7|13.0|26|2017-10-01|A|5.0
16386|S|grau|Nike|38.03|15|16||1|2017-10-01||
16393|40,5|weiss|Nike|95.18|1|2|5.0|1|2017-10-01|S|2.0
16393|43|weiss|Nike|95.18|1|2|5.0|1|2017-10-01|S|3.0
16393|46|weiss|Nike|95.18|1|2|5.0|1|2017-10-01|S|4.0
16396|2XL|blau|Nike|31.68|1|7|21.0|1|2017-10-01|C|
16396|L|blau|Nike|31.68|1|7|21.0|17|2017-10-01|C|
16396|M|blau|Nike|31.68|1|7|21.0|13|2017-10-01|C|
16396|S|blau|Nike|31.68|1|7|21.0|1|2017-10-01|C|
16396|XL|blau|Nike|31.68|1|7|21.0|6|2017-10-01|C|
16398|42,5|grau|Nike|152.33|9|18|32.0|1|2017-10-01|S|3.0
16400|43|gruen|Nike|215.83|1|2|3.0|1|2017-10-01|S|3.0
16400|44|gruen|Nike|215.83|1|2|3.0|1|2017-10-01|S|4.0
16400|44,5|gruen|Nike|215.83|1|2|3.0|2|2017-10-01|S|4.0
16410|S|grau|Nike|107.88|9|10|14.0|1|2017-10-01|C|
16418|2XL|gruen|adidas|22.79|1|7|21.0|1|2017-10-01|C|
16418|L|gruen|adidas|22.79|1|7|21.0|3|2017-10-01|C|
16418|M|gruen|adidas|22.79|1|7|21.0|6|2017-10-01|C|
16418|S|gruen|adidas|22.79|1|7|21.0|1|2017-10-01|C|
16418|XL|gruen|adidas|22.79|1|7|21.0|2|2017-10-01|C|
16423|2XL|weiss|adidas|29.14|1|7|21.0|2|2017-10-01|C|
16423|3XL|weiss|adidas|29.14|1|7|21.0|1|2017-10-01|C|
16423|L|weiss|adidas|29.14|1|7|21.0|43|2017-10-01|C|
16423|M|weiss|adidas|29.14|1|7|21.0|6|2017-10-01|C|
16423|S|weiss|adidas|29.14|1|7|21.0|21|2017-10-01|C|
16423|XL|weiss|adidas|29.14|1|7|21.0|14|2017-10-01|C|
16425|42|grau|PUMA|317.43|1|2|3.0|1|2017-11-15|S|3.0
16425|43|grau|PUMA|317.43|1|2|3.0|2|2017-11-15|S|3.0
16425|44,5|grau|PUMA|317.43|1|2|3.0|2|2017-11-15|S|4.0
16427|39 1/3|weiss|adidas|120.58|9|18|32.0|3|2017-10-01|S|2.0
16427|40 2/3|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|2.0
16427|41 1/3|weiss|adidas|120.58|9|18|32.0|2|2017-10-01|S|3.0
16427|42|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|3.0
16427|42 2/3|weiss|adidas|120.58|9|18|32.0|5|2017-10-01|S|3.0
16427|43 1/3|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|3.0
16427|44|weiss|adidas|120.58|9|18|32.0|5|2017-10-01|S|4.0
16427|44 2/3|weiss|adidas|120.58|9|18|32.0|2|2017-10-01|S|4.0
16427|45 1/3|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|4.0
16427|46|weiss|adidas|120.58|9|18|32.0|2|2017-10-01|S|4.0
16427|47 1/3|weiss|adidas|120.58|9|18|32.0|1|2017-10-01|S|5.0
16428|L ( 152-158 )|schwarz|Nike|31.68|1|7|16.0|1|2017-10-01|C|
16428|M ( 140-152 )|schwarz|Nike|31.68|1|7|16.0|2|2017-10-01|C|
16428|XL ( 158-170 )|schwarz|Nike|31.68|1|7|16.0|1|2017-10-01|C|
16428|XS ( 116-128 )|schwarz|Nike|31.68|1|7|16.0|1|2017-10-01|C|
16429|43|schwarz|New Balance|292.03|1|2|3.0|1|2017-10-01|S|3.0
16432|35|schwarz|adidas|190.43|1|37|3.0|1|2017-10-01|S|0.0
16433|42|weiss|Nike|76.13|1|2|39.0|1|2017-10-01|S|3.0
16436|L ( 42-46 )|schwarz|Sport2000|10.09|9|10|11.0|34|2017-10-01|A|4.0
16436|M ( 38-42 )|schwarz|Sport2000|10.09|9|10|11.0|2|2017-10-01|A|3.0
16436|S ( 34-38 )|schwarz|Sport2000|10.09|9|10|11.0|1|2017-10-01|A|1.0
16436|XL (46-50 )|schwarz|Sport2000|10.09|9|10|11.0|5|2017-10-01|A|6.0
16439|S|grau|PUMA|57.08|1|7|28.0|1|2017-10-01|C|
16442|3 ( 41-43 )|schwarz|Erima|12.63|1|7|11.0|1|2017-10-01|A|3.0
16449|128|weiss|adidas|25.33|15|24||1|2017-10-01||
16449|140|weiss|adidas|25.33|15|24||2|2017-10-01||
16449|152|weiss|adidas|25.33|15|24||2|2017-10-01||
16449|164|weiss|adidas|25.33|15|24||4|2017-10-01||
16449|176|weiss|adidas|25.33|15|24||1|2017-10-01||
16450|41|gruen|Nike|196.78|9|18|32.0|1|2017-10-01|S|3.0
16453|M|schwarz|PUMA|18.98|1|7|21.0|1|2017-10-01|C|
16454|128|rot|PUMA|18.98|1|7|21.0|1|2017-10-01|C|
16456|XL|schwarz|Jako|29.14|1|7|8.0|1|2017-10-01|C|
16462|2XL|blau|adidas|31.68|15|16||4|2017-10-01||
16462|L|blau|adidas|31.68|15|16||4|2017-10-01||
16462|M|blau|adidas|31.68|15|16||1|2017-10-01||
16462|S|blau|adidas|31.68|15|16||1|2017-10-01||
16462|XL|blau|adidas|31.68|15|16||2|2017-10-01||
16466|2XL|blau|Nike|76.13|1|7|22.0|4|2017-10-01|C|
16466|L|blau|Nike|76.13|1|7|22.0|2|2017-10-01|C|
16466|M|blau|Nike|76.13|1|7|22.0|4|2017-10-01|C|
16466|S|blau|Nike|76.13|1|7|22.0|2|2017-10-01|C|
16468|41|schwarz|Nike|114.23|9|18|32.0|2|2017-10-01|S|3.0
16468|44|schwarz|Nike|114.23|9|18|32.0|2|2017-10-01|S|4.0
16468|45,5|schwarz|Nike|114.23|9|18|32.0|1|2017-10-01|S|4.0
16468|46|schwarz|Nike|114.23|9|18|32.0|1|2017-10-01|S|4.0
16471|44,5|braun|Nike|184.08|9|18|32.0|1|2017-10-01|S|4.0
16472|164|rot|PUMA|44.38|1|7|20.0|1|2017-10-01|C|
16473|2XL|grau|Nike|44.38|15|33||1|2017-10-01||
16473|L|grau|Nike|44.38|15|33||18|2017-10-01||
16473|M|grau|Nike|44.38|15|33||21|2017-10-01||
16473|S|grau|Nike|44.38|15|33||2|2017-10-01||
16473|XL|grau|Nike|44.38|15|33||4|2017-10-01||
16481|L|blau|Nike|76.13|9|10|35.0|2|2017-12-13|C|
16481|S|blau|Nike|76.13|9|10|35.0|1|2017-12-13|C|
16484|41|blau|Nike|114.23|9|18|32.0|1|2017-10-11|S|3.0
16485|36|schwarz|Nike|63.43|1|37|6.0|1|2017-10-01|S|1.0
16493|42,5|gold|PUMA|317.43|1|2|3.0|1|2017-11-30|S|3.0
16493|44,5|gold|PUMA|317.43|1|2|3.0|1|2017-11-30|S|4.0
16494|L|schwarz|Kempa|76.13|1|7|22.0|1|2017-10-01|C|
16496|152|blau|Uhlsport|31.68|1|7|16.0|1|2017-10-01|C|
16496|164|blau|Uhlsport|31.68|1|7|16.0|1|2017-10-01|C|
16503|S|grau|adidas|44.38|1|7|23.0|1|2017-10-01|C|
16504|2XL|blau|adidas|44.38|15|33||1|2017-11-17||
16504|L|blau|adidas|44.38|15|33||14|2017-11-17||
16504|M|blau|adidas|44.38|15|33||13|2017-11-17||
16504|S|blau|adidas|44.38|15|33||4|2017-11-17||
16504|XL|blau|adidas|44.38|15|33||5|2017-11-17||
16505|40|schwarz|Nike|158.68|9|18|32.0|2|2017-10-01|S|2.0
16505|41|schwarz|Nike|158.68|9|18|32.0|4|2017-10-01|S|3.0
16505|42,5|schwarz|Nike|158.68|9|18|32.0|10|2017-10-01|S|3.0
16505|44|schwarz|Nike|158.68|9|18|32.0|8|2017-10-01|S|4.0
16519|2XL|schwarz|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16519|L|schwarz|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16519|M|schwarz|adidas|44.38|1|7|28.0|3|2017-10-01|C|
16519|S|schwarz|adidas|44.38|1|7|28.0|2|2017-10-01|C|
16519|XL|schwarz|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16530|L|gruen|PUMA|50.73|1|7|22.0|1|2017-10-01|C|
16531|44|blau|adidas|126.93|9|18|32.0|2|2017-10-01|S|4.0
16541|M ( 38/40 )|blau|Nike|22.79|1|7|8.0|1|2017-10-01|C|
16541|S ( 34/36 )|blau|Nike|22.79|1|7|8.0|1|2017-10-01|C|
16556|2XL|gelb|adidas|18.98|1|7|21.0|1|2017-10-01|C|
16556|L|gelb|adidas|18.98|1|7|21.0|1|2017-10-01|C|
16556|M|gelb|adidas|18.98|1|7|21.0|3|2017-10-01|C|
16556|XL|gelb|adidas|18.98|1|7|21.0|1|2017-10-01|C|
16560|44|schwarz|Nike|184.08|9|18|32.0|1|2017-10-01|S|4.0
16564|40,5|weiss|Nike|76.13|1|2|39.0|1|2017-10-01|S|2.0
16565|43|blau|Nike|152.33|9|18|32.0|1|2017-10-01|S|3.0
16565|44|blau|Nike|152.33|9|18|32.0|2|2017-10-01|S|4.0
16565|44,5|blau|Nike|152.33|9|18|32.0|1|2017-10-01|S|4.0
16567|43/46|grau|PUMA|10.09|9|10|11.0|1|2017-10-01|A|4.0
16579|40,5|orange|Nike|114.23|1|2|6.0|1|2017-10-01|S|2.0
16582|44,5|weiss|Nike|380.93|1|2|39.0|1|2017-10-01|S|4.0
16582|46|weiss|Nike|380.93|1|2|39.0|1|2017-10-01|S|4.0
16586|S|blau|adidas|76.13|1|7|20.0|1|2017-10-01|C|
16587|M|weiss|Nike|57.08|9|10|42.0|1|2017-10-01|C|
16591|M|blau|Nike|50.73|15|24||1|2017-10-01||
16593|M|schwarz|Jako|13.9|1|7|25.0|1|2017-10-01|C|
16593|S|schwarz|Jako|13.9|1|7|25.0|1|2017-10-01|C|
16594|M ( 140-152 )|gruen|Nike|20.25|1|7|8.0|1|2017-10-01|C|
16594|XL ( 158-170 )|gruen|Nike|20.25|1|7|8.0|1|2017-10-01|C|
16597|2XL|blau|adidas|50.73|1|7|16.0|8|2017-10-01|C|
16597|3XL|blau|adidas|50.73|1|7|16.0|2|2017-10-01|C|
16597|L|blau|adidas|50.73|1|7|16.0|35|2017-10-01|C|
16597|M|blau|adidas|50.73|1|7|16.0|15|2017-10-01|C|
16597|S|blau|adidas|50.73|1|7|16.0|21|2017-10-01|C|
16597|XL|blau|adidas|50.73|1|7|16.0|15|2017-10-01|C|
16598|L|schwarz|PUMA|54.54|1|7|22.0|1|2017-10-01|C|
16598|M|schwarz|PUMA|54.54|1|7|22.0|1|2017-10-01|C|
16599|L ( 42-46 )|gruen|Nike|18.98|1|7|13.0|2|2017-10-01|A|4.0
16599|M ( 38-42 )|gruen|Nike|18.98|1|7|13.0|3|2017-10-01|A|3.0
16599|S ( 34-38 )|gruen|Nike|18.98|1|7|13.0|1|2017-10-01|A|1.0
16599|XL (46-50 )|gruen|Nike|18.98|1|7|13.0|2|2017-10-01|A|6.0
16602|40|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|2.0
16602|40,5|schwarz|Nike|114.23|1|2|3.0|3|2017-10-01|S|2.0
16602|41|schwarz|Nike|114.23|1|2|3.0|2|2017-10-01|S|3.0
16602|42|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|3.0
16602|42,5|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|3.0
16602|43|schwarz|Nike|114.23|1|2|3.0|2|2017-10-01|S|3.0
16602|44|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|4.0
16602|44,5|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|4.0
16602|45|schwarz|Nike|114.23|1|2|3.0|3|2017-10-01|S|4.0
16602|45,5|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|4.0
16602|47|schwarz|Nike|114.23|1|2|3.0|1|2017-10-01|S|5.0
16602|47,5|schwarz|Nike|114.23|1|2|3.0|2|2017-10-01|S|5.0
16603|L|blau|Nike|44.38|1|7|21.0|1|2017-10-01|C|
16604|2XL|grau|adidas|50.73|1|7|16.0|1|2017-10-24|C|
16604|L|grau|adidas|50.73|1|7|16.0|2|2017-10-24|C|
16604|M|grau|adidas|50.73|1|7|16.0|5|2017-10-24|C|
16604|S|grau|adidas|50.73|1|7|16.0|2|2017-10-24|C|
16604|XL|grau|adidas|50.73|1|7|16.0|1|2017-10-24|C|
16608|S|blau|Nike|57.08|15|16||1|2017-10-01||
16614|38/40 ( M / L )|schwarz|Jako|31.68|1|7|8.0|1|2017-10-01|C|
16615|L|schwarz|Uhlsport|57.08|15|16||3|2017-10-01||
16615|M|schwarz|Uhlsport|57.08|15|16||2|2017-10-01||
16615|XL|schwarz|Uhlsport|57.08|15|16||1|2017-10-01||
16621|44|gruen|Nike|222.18|1|2|5.0|1|2017-10-01|S|4.0
16621|44,5|gruen|Nike|222.18|1|2|5.0|1|2017-10-01|S|4.0
16621|45|gruen|Nike|222.18|1|2|5.0|1|2017-10-01|S|4.0
16624|44|schwarz|adidas|253.93|1|2|44.0|1|2018-01-22|S|4.0
16627|30 (5XL)|schwarz|Jako|44.38|1|7|16.0|1|2017-10-01|C|
16630|2XL|orange|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16630|L|orange|adidas|44.38|1|7|28.0|5|2017-10-01|C|
16630|M|orange|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16630|S|orange|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16630|XL|orange|adidas|44.38|1|7|28.0|1|2017-10-01|C|
16631|164|gruen|PUMA|25.33|1|7|21.0|1|2017-10-01|C|
16635|2XL|rot|PUMA|57.08|1|7|14.0|2|2017-10-01|C|
16635|XL|rot|PUMA|57.08|1|7|14.0|1|2017-10-01|C|
16640|2XL|schwarz|Nike|114.23|1|7|31.0|10|2017-10-01|C|
16640|L|schwarz|Nike|114.23|1|7|31.0|147|2017-10-01|C|
16640|M|schwarz|Nike|114.23|1|7|31.0|13|2017-10-01|C|
16640|S|schwarz|Nike|114.23|1|7|31.0|62|2017-10-01|C|
16640|XL|schwarz|Nike|114.23|1|7|31.0|32|2017-10-01|C|
16641|M ( 38/40 )|schwarz|Nike|50.73|1|7|16.0|1|2017-10-01|C|
16641|S ( 34/36 )|schwarz|Nike|50.73|1|7|16.0|3|2017-10-01|C|
16641|XL ( 44/46 )|schwarz|Nike|50.73|1|7|16.0|1|2017-10-01|C|
16644|33|gold|adidas|76.13|1|37|5.0|1|2017-11-23|S|0.0
16644|36 2/3|gold|adidas|76.13|1|37|5.0|1|2017-11-23|S|1.0
16644|38|gold|adidas|76.13|1|37|5.0|1|2017-11-23|S|1.0
16644|38 2/3|gold|adidas|76.13|1|37|5.0|1|2017-11-23|S|1.0
16648|L ( 152-158 )|grau|Nike|50.73|9|10|35.0|1|2017-10-01|C|
16650|M|blau|Jako|41.84|1|7|16.0|1|2017-10-01|C|
16651|44|gruen|Nike|95.18|1|2|39.0|1|2017-10-01|S|4.0
16652|L|schwarz|Jordan|44.38|15|30||1|2017-10-01||
16652|S|schwarz|Jordan|44.38|15|30||1|2017-10-01||
16654|140|rot|Jako|20.25|1|7|21.0|1|2017-10-01|C|
16657|5 ( 43-46 )|blau|Jako|12.63|1|7|13.0|1|2017-10-01|A|4.0
16660|M|blau|Nike|44.38|15|33||4|2017-12-05||
16663|176|weiss|PUMA|63.43|15|33||1|2017-10-01||
16665|35|schwarz|Nike|88.83|1|37|6.0|1|2017-10-01|S|0.0
16665|36|schwarz|Nike|88.83|1|37|6.0|1|2017-10-01|S|1.0
