pid|size|startdate|wait_time|Rcr
17140|42 2/3|2017-12-20|1|0
17140|42 2/3|2017-12-22|7|0
17140|42 2/3|2017-12-30|3|0
17140|42 2/3|2018-01-03|0|0
17140|42 2/3|2018-01-04|11|0
17140|42 2/3|2018-01-16|2|0
17140|42 2/3|2018-01-19|1|0
17140|42 2/3|2018-01-21|1|0
17140|42 2/3|2018-01-23|0|0
17140|42 2/3|2018-01-24|0|0
17140|42 2/3|2018-01-25|2|0
17140|42 2/3|2018-01-28|2|0
17140|42 2/3|2018-01-31|0|1
17140|43 1/3|2017-10-01|8|0
17140|43 1/3|2017-10-10|13|0
17140|43 1/3|2017-10-24|13|0
17140|43 1/3|2017-11-07|5|0
17140|43 1/3|2017-11-13|1|0
17140|43 1/3|2017-11-15|4|0
17140|43 1/3|2017-11-20|3|0
17140|43 1/3|2017-11-24|0|0
17140|43 1/3|2017-11-25|1|0
17140|43 1/3|2017-11-27|1|0
17140|43 1/3|2017-11-29|0|0
17140|43 1/3|2017-11-30|3|0
17140|43 1/3|2017-12-04|4|0
17140|43 1/3|2017-12-09|2|0
17140|43 1/3|2017-12-12|0|0
17140|43 1/3|2017-12-13|5|0
17140|43 1/3|2017-12-19|7|0
17140|43 1/3|2017-12-27|5|0
17140|43 1/3|2018-01-02|4|0
17140|43 1/3|2018-01-07|0|0
17140|43 1/3|2018-01-08|0|0
17140|43 1/3|2018-01-09|0|0
17140|43 1/3|2018-01-10|0|0
17140|43 1/3|2018-01-11|3|0
17140|43 1/3|2018-01-15|2|0
17140|43 1/3|2018-01-18|3|0
17140|43 1/3|2018-01-22|3|0
17140|43 1/3|2018-01-26|5|1
17140|44|2017-10-01|23|0
17140|44|2017-10-25|11|0
17140|44|2017-11-06|8|0
17140|44|2017-11-15|8|0
17140|44|2017-11-24|0|0
17140|44|2017-11-25|4|0
17140|44|2017-11-30|10|0
17140|44|2017-12-11|4|0
17140|44|2017-12-16|8|0
17140|44|2017-12-25|13|0
17140|44|2018-01-08|0|0
17140|44|2018-01-09|0|0
17140|44|2018-01-10|13|0
17140|44|2018-01-24|7|1
17140|44 2/3|2017-10-01|15|0
17140|44 2/3|2017-10-17|25|0
17140|44 2/3|2017-11-12|11|0
17140|44 2/3|2017-11-24|0|0
17140|44 2/3|2017-11-25|2|0
17140|44 2/3|2017-11-28|6|0
17140|44 2/3|2017-12-05|0|0
17140|44 2/3|2017-12-06|5|0
17140|44 2/3|2017-12-12|3|0
17140|44 2/3|2017-12-16|1|0
17140|44 2/3|2017-12-18|9|0
17140|44 2/3|2017-12-28|1|0
17140|44 2/3|2017-12-30|3|0
17140|44 2/3|2018-01-03|18|0
17140|44 2/3|2018-01-22|1|0
17140|44 2/3|2018-01-24|6|0
17140|44 2/3|2018-01-31|0|1
17140|45 1/3|2017-10-01|1|0
17140|45 1/3|2017-10-03|14|0
17140|45 1/3|2017-10-18|0|0
17140|45 1/3|2017-10-19|1|0
17140|45 1/3|2017-10-21|4|0
17140|45 1/3|2017-10-26|16|0
17140|45 1/3|2017-11-12|4|0
17140|45 1/3|2017-11-17|6|0
17140|45 1/3|2017-11-24|0|0
17140|45 1/3|2017-11-25|0|0
17140|45 1/3|2017-11-26|0|0
17140|45 1/3|2017-11-27|1|0
17140|45 1/3|2017-11-29|6|0
17140|45 1/3|2017-12-06|5|0
17140|45 1/3|2017-12-12|3|0
17140|45 1/3|2017-12-16|1|0
17140|45 1/3|2017-12-18|7|0
17140|45 1/3|2017-12-26|1|0
17140|45 1/3|2017-12-28|1|0
17140|45 1/3|2017-12-30|12|0
17140|45 1/3|2018-01-12|9|0
17140|45 1/3|2018-01-22|0|0
17140|45 1/3|2018-01-23|0|0
17140|45 1/3|2018-01-24|0|0
17140|45 1/3|2018-01-25|6|1
17140|47 1/3|2017-10-01|44|0
17140|47 1/3|2017-11-15|9|0
17140|47 1/3|2017-11-25|1|0
17140|47 1/3|2017-11-27|8|0
17140|47 1/3|2017-12-06|13|0
17140|47 1/3|2017-12-20|9|0
17140|47 1/3|2017-12-30|2|0
17140|47 1/3|2018-01-02|0|0
17140|47 1/3|2018-01-03|6|0
17140|47 1/3|2018-01-10|3|0
17140|47 1/3|2018-01-14|2|0
17140|47 1/3|2018-01-17|3|0
17140|47 1/3|2018-01-21|2|0
17140|47 1/3|2018-01-24|2|0
17140|47 1/3|2018-01-27|3|0
17140|47 1/3|2018-01-31|0|1
17140|48|2017-10-01|30|0
17140|48|2017-11-01|23|0
17140|48|2017-11-25|5|0
17140|48|2017-12-01|9|0
17140|48|2017-12-11|20|0
17140|48|2018-01-01|0|0
17140|48|2018-01-02|18|0
17140|48|2018-01-21|2|0
17140|48|2018-01-24|7|1
17140|48 2/3|2017-10-01|49|0
17140|48 2/3|2017-11-20|16|0
17140|48 2/3|2017-12-07|0|0
17140|48 2/3|2017-12-08|20|0
17140|48 2/3|2017-12-29|5|0
17140|48 2/3|2018-01-04|0|0
17140|48 2/3|2018-01-05|1|0
17140|48 2/3|2018-01-07|3|0
17140|48 2/3|2018-01-11|9|0
17140|48 2/3|2018-01-21|1|0
17140|48 2/3|2018-01-23|8|1
17141|42|2017-10-01|48|0
17141|42|2017-11-19|5|0
17141|42|2017-11-25|0|0
17141|42|2017-11-26|8|0
17141|42|2017-12-05|50|0
17141|42|2018-01-25|6|1
17141|43|2017-10-01|54|0
17141|43|2017-11-25|0|0
17141|43|2017-11-26|21|0
17141|43|2017-12-18|24|0
17141|43|2018-01-12|0|0
17141|43|2018-01-13|18|1
17141|44|2017-10-01|43|0
17141|44|2017-11-14|13|0
17141|44|2017-11-28|19|0
17141|44|2017-12-18|24|0
17141|44|2018-01-12|9|0
17141|44|2018-01-22|9|1
17141|44,5|2017-10-01|77|0
17141|44,5|2017-12-18|44|1
17141|45,5|2017-10-01|64|0
17141|45,5|2017-12-05|50|0
17141|45,5|2018-01-25|0|0
17141|45,5|2018-01-26|0|0
17141|45,5|2018-01-27|4|1
17143|44 2/3|2017-10-01|44|0
17143|44 2/3|2017-11-15|55|0
17143|44 2/3|2018-01-10|21|1
17147|2 ( 37-39 )|2017-10-18|0|0
17147|2 ( 37-39 )|2017-10-19|104|1
17147|4 ( 43-45 )|2017-10-18|105|1
17147|5 ( 46-48 )|2017-10-18|86|0
17147|5 ( 46-48 )|2018-01-13|0|0
17147|5 ( 46-48 )|2018-01-14|8|0
17147|5 ( 46-48 )|2018-01-23|5|0
17147|5 ( 46-48 )|2018-01-29|2|1
17148|116|2017-10-01|63|0
17148|116|2017-12-04|17|0
17148|116|2017-12-22|40|0
17148|152|2017-10-01|61|0
17148|152|2017-12-02|60|1
17148|164|2017-10-01|15|0
17148|164|2017-10-17|34|0
17148|164|2017-11-21|5|0
17148|164|2017-11-27|5|0
17148|164|2017-12-03|2|0
17148|164|2017-12-06|3|0
17148|164|2017-12-10|46|0
17148|164|2018-01-26|5|1
17149|L|2017-10-01|42|0
17149|L|2017-11-13|15|0
17149|L|2017-11-29|63|1
17152|S|2017-10-01|74|0
17152|S|2017-12-15|13|0
17152|S|2017-12-29|33|1
17153|L|2017-10-01|7|0
17153|L|2017-10-09|5|0
17153|L|2017-10-15|9|0
17153|L|2017-10-25|4|0
17153|L|2017-10-30|8|0
17153|L|2017-11-08|3|0
17153|L|2017-11-12|63|0
17153|L|2018-01-15|14|0
17153|L|2018-01-30|1|1
17153|M|2017-10-01|27|0
17153|M|2017-10-29|4|0
17153|M|2017-11-03|21|0
17153|M|2017-11-25|11|0
17153|M|2017-12-07|38|0
17153|M|2018-01-15|16|1
17153|S|2017-10-01|11|0
17153|S|2017-10-13|110|1
17155|3 ( 39-42 )|2017-11-20|72|1
17156|42|2017-10-01|54|0
17156|42|2017-11-25|9|0
17156|42|2017-12-05|35|0
17156|42|2018-01-10|6|0
17156|42|2018-01-17|14|0
17156|42,5|2017-10-01|56|0
17156|42,5|2017-11-27|7|0
17156|42,5|2017-12-05|9|0
17156|42,5|2017-12-15|1|0
17156|42,5|2017-12-17|16|0
17156|42,5|2018-01-03|18|0
17156|42,5|2018-01-22|3|0
17156|42,5|2018-01-26|5|1
17156|43|2017-10-01|56|0
17156|43|2017-11-27|2|0
17156|43|2017-11-30|15|0
17156|43|2017-12-16|3|0
17156|43|2017-12-20|10|0
17156|43|2017-12-31|20|0
17156|43|2018-01-21|4|0
17156|43|2018-01-26|2|0
17156|43|2018-01-29|2|1
17156|44|2017-10-01|54|0
17156|44|2017-11-25|1|0
17156|44|2017-11-27|2|0
17156|44|2017-11-30|4|0
17156|44|2017-12-05|0|0
17156|44|2017-12-06|36|0
17156|44|2018-01-12|3|0
17156|44|2018-01-16|5|0
17156|44|2018-01-22|9|1
17156|44,5|2017-10-01|68|0
17156|44,5|2017-12-09|6|0
17156|44,5|2017-12-16|12|0
17156|44,5|2017-12-29|5|0
17156|44,5|2018-01-04|20|0
17156|44,5|2018-01-25|0|0
17156|44,5|2018-01-26|2|0
17156|44,5|2018-01-29|2|1
17156|45|2017-10-01|65|0
17156|45|2017-12-06|8|0
17156|45|2017-12-15|0|0
17156|45|2017-12-16|33|0
17156|45|2018-01-19|9|0
17156|45|2018-01-29|2|1
17156|45,5|2017-10-01|54|0
17156|45,5|2017-11-25|62|0
17156|45,5|2018-01-27|4|1
17156|46|2017-10-01|54|0
17156|46|2017-11-25|43|0
17156|46|2018-01-08|0|0
17156|46|2018-01-09|11|0
17156|46|2018-01-21|3|0
17156|46|2018-01-25|6|1
17158|L ( 152-158 )|2017-10-01|89|0
17158|L ( 152-158 )|2017-12-30|32|1
17158|S ( 128-140 )|2017-10-01|96|0
17158|S ( 128-140 )|2018-01-06|11|0
17158|S ( 128-140 )|2018-01-18|12|0
17158|S ( 128-140 )|2018-01-31|0|1
17158|XL ( 158-170 )|2017-10-01|59|0
17158|XL ( 158-170 )|2017-11-30|52|0
17158|XL ( 158-170 )|2018-01-22|9|1
17161|42,5|2017-10-01|54|0
17161|42,5|2017-11-25|67|0
17161|44,5|2017-10-01|56|0
17161|44,5|2017-11-27|65|1
17161|45,5|2017-10-01|66|0
17161|45,5|2017-12-07|55|1
17162|42|2017-10-01|2|0
17162|42|2017-10-04|119|1
17162|42,5|2017-10-01|122|1
17162|45,5|2017-10-01|23|0
17162|45,5|2017-10-25|18|0
17162|45,5|2017-11-13|79|1
17164|44|2017-10-01|10|0
17164|44|2017-10-12|20|0
17164|44|2017-11-02|5|0
17164|44|2017-11-08|5|0
17164|44|2017-11-14|78|1
17164|45|2017-10-01|23|0
17164|45|2017-10-25|2|0
17164|45|2017-10-28|3|0
17164|45|2017-11-01|3|0
17164|45|2017-11-05|0|0
17164|45|2017-11-06|8|0
17164|45|2017-11-15|5|0
17164|45|2017-11-21|8|0
17164|45|2017-11-30|62|1
17164|47|2017-10-01|45|0
17164|47|2017-11-16|76|1
17165|42,5|2017-10-01|2|0
17165|42,5|2017-10-04|87|0
17165|42,5|2017-12-31|31|1
17171|M|2017-10-01|29|0
17171|M|2017-10-31|0|0
17171|M|2017-11-01|3|0
17171|M|2017-11-05|11|0
17171|M|2017-11-17|3|0
17171|M|2017-11-21|6|0
17171|M|2017-11-28|1|0
17171|M|2017-11-30|3|0
17171|M|2017-12-04|0|0
17171|M|2017-12-05|12|0
17171|M|2017-12-18|1|0
17171|M|2017-12-20|7|0
17171|M|2017-12-28|34|1
17171|S|2017-10-01|34|0
17171|S|2017-11-05|23|0
17171|S|2017-11-29|63|1
17171|XL|2017-10-01|2|0
17171|XL|2017-10-04|21|0
17171|XL|2017-10-26|12|0
17171|XL|2017-11-08|18|0
17171|XL|2017-11-27|14|0
17171|XL|2017-12-12|36|0
17171|XL|2018-01-18|13|1
17173|2XL|2017-10-01|14|0
17173|2XL|2017-10-16|0|0
17173|2XL|2017-10-17|2|0
17173|2XL|2017-10-20|0|0
17173|2XL|2017-10-21|1|0
17173|2XL|2017-10-23|0|0
17173|2XL|2017-10-24|5|0
17173|2XL|2017-10-30|1|0
17173|2XL|2017-11-01|0|0
17173|2XL|2017-11-02|0|0
17173|2XL|2017-11-03|0|0
17173|2XL|2017-11-04|0|0
17173|2XL|2017-11-05|0|0
17173|2XL|2017-11-06|1|0
17173|2XL|2017-11-08|2|0
17173|2XL|2017-11-11|6|0
17173|2XL|2017-11-18|5|0
17173|2XL|2017-11-24|0|0
17173|2XL|2017-11-25|0|0
17173|2XL|2017-11-26|0|0
17173|2XL|2017-11-27|0|0
17173|2XL|2017-11-28|0|0
17173|2XL|2017-11-29|3|0
17173|2XL|2017-12-03|0|0
17173|2XL|2017-12-04|0|0
17173|2XL|2017-12-05|0|0
17173|2XL|2017-12-06|0|0
17173|2XL|2017-12-07|0|0
17173|2XL|2017-12-08|0|0
17173|2XL|2017-12-09|1|0
17173|2XL|2017-12-11|0|0
17173|2XL|2017-12-12|0|0
17173|2XL|2017-12-13|0|0
17173|2XL|2017-12-14|1|0
17173|2XL|2017-12-16|0|0
17173|2XL|2017-12-17|1|0
17173|2XL|2017-12-19|8|0
17173|2XL|2017-12-28|0|0
17173|2XL|2017-12-29|8|0
17173|2XL|2018-01-07|8|0
17173|2XL|2018-01-16|15|0
17173|L|2017-10-01|0|0
17173|L|2017-10-02|0|0
17173|L|2017-10-03|0|0
17173|L|2017-10-04|0|0
17173|L|2017-10-05|0|0
17173|L|2017-10-06|0|0
17173|L|2017-10-07|0|0
17173|L|2017-10-08|0|0
17173|L|2017-10-09|0|0
17173|L|2017-10-10|0|0
17173|L|2017-10-11|0|0
17173|L|2017-10-12|0|0
17173|L|2017-10-13|0|0
17173|L|2017-10-14|0|0
17173|L|2017-10-15|0|0
17173|L|2017-10-16|0|0
17173|L|2017-10-17|0|0
17173|L|2017-10-18|0|0
17173|L|2017-10-19|0|0
17173|L|2017-10-20|0|0
17173|L|2017-10-21|0|0
17173|L|2017-10-22|0|0
17173|L|2017-10-23|0|0
17173|L|2017-10-24|0|0
17173|L|2017-10-25|0|0
17173|L|2017-10-26|0|0
17173|L|2017-10-27|0|0
17173|L|2017-10-28|0|0
17173|L|2017-10-29|0|0
17173|L|2017-10-30|0|0
17173|L|2017-10-31|0|0
17173|L|2017-11-01|0|0
17173|L|2017-11-02|0|0
17173|L|2017-11-03|0|0
17173|L|2017-11-04|0|0
17173|L|2017-11-05|0|0
17173|L|2017-11-06|0|0
17173|L|2017-11-07|0|0
17173|L|2017-11-08|0|0
17173|L|2017-11-09|0|0
17173|L|2017-11-10|0|0
17173|L|2017-11-11|0|0
17173|L|2017-11-12|0|0
17173|L|2017-11-13|0|0
17173|L|2017-11-14|0|0
17173|L|2017-11-15|0|0
17173|L|2017-11-16|0|0
17173|L|2017-11-17|0|0
17173|L|2017-11-18|0|0
17173|L|2017-11-19|0|0
17173|L|2017-11-20|0|0
17173|L|2017-11-21|0|0
17173|L|2017-11-22|0|0
17173|L|2017-11-23|0|0
17173|L|2017-11-24|0|0
17173|L|2017-11-25|0|0
17173|L|2017-11-26|0|0
17173|L|2017-11-27|0|0
17173|L|2017-11-28|0|0
17173|L|2017-11-29|0|0
17173|L|2017-11-30|0|0
17173|L|2017-12-01|0|0
17173|L|2017-12-02|0|0
17173|L|2017-12-03|0|0
17173|L|2017-12-04|0|0
17173|L|2017-12-05|0|0
17173|L|2017-12-06|0|0
17173|L|2017-12-07|0|0
17173|L|2017-12-08|0|0
17173|L|2017-12-09|0|0
17173|L|2017-12-10|0|0
17173|L|2017-12-11|0|0
17173|L|2017-12-12|0|0
17173|L|2017-12-13|0|0
17173|L|2017-12-14|1|0
17173|L|2017-12-16|0|0
17173|L|2017-12-17|2|0
17173|L|2017-12-20|0|0
17173|L|2017-12-21|0|0
17173|L|2017-12-22|0|0
17173|L|2017-12-23|1|0
17173|L|2017-12-25|0|0
17173|L|2017-12-26|0|0
17173|L|2017-12-27|1|0
17173|L|2017-12-29|1|0
17173|L|2017-12-31|4|0
17173|L|2018-01-05|0|0
17173|L|2018-01-06|0|0
17173|L|2018-01-07|0|0
17173|L|2018-01-08|0|0
17173|L|2018-01-09|0|0
17173|L|2018-01-10|0|0
17173|L|2018-01-11|0|0
17173|L|2018-01-12|0|0
17173|L|2018-01-13|2|0
17173|L|2018-01-16|1|0
17173|L|2018-01-18|1|0
17173|L|2018-01-20|11|0
17173|M|2017-10-01|1|0
17173|M|2017-10-03|0|0
17173|M|2017-10-04|0|0
17173|M|2017-10-05|1|0
17173|M|2017-10-07|1|0
17173|M|2017-10-09|0|0
17173|M|2017-10-10|0|0
17173|M|2017-10-11|0|0
17173|M|2017-10-12|0|0
17173|M|2017-10-13|0|0
17173|M|2017-10-14|1|0
17173|M|2017-10-16|0|0
17173|M|2017-10-17|0|0
17173|M|2017-10-18|0|0
17173|M|2017-10-19|0|0
17173|M|2017-10-20|1|0
17173|M|2017-10-22|0|0
17173|M|2017-10-23|0|0
17173|M|2017-10-24|0|0
17173|M|2017-10-25|0|0
17173|M|2017-10-26|0|0
17173|M|2017-10-27|1|0
17173|M|2017-10-29|1|0
17173|M|2017-10-31|0|0
17173|M|2017-11-01|0|0
17173|M|2017-11-02|1|0
17173|M|2017-11-04|0|0
17173|M|2017-11-05|0|0
17173|M|2017-11-06|0|0
17173|M|2017-11-07|0|0
17173|M|2017-11-08|0|0
17173|M|2017-11-09|1|0
17173|M|2017-11-11|0|0
17173|M|2017-11-12|0|0
17173|M|2017-11-13|1|0
17173|M|2017-11-15|0|0
17173|M|2017-11-16|2|0
17173|M|2017-11-19|0|0
17173|M|2017-11-20|0|0
17173|M|2017-11-21|0|0
17173|M|2017-11-22|0|0
17173|M|2017-11-23|0|0
17173|M|2017-11-24|0|0
17173|M|2017-11-25|0|0
17173|M|2017-11-26|0|0
17173|M|2017-11-27|0|0
17173|M|2017-11-28|0|0
17173|M|2017-11-29|0|0
17173|M|2017-11-30|0|0
17173|M|2017-12-01|0|0
17173|M|2017-12-02|0|0
17173|M|2017-12-03|0|0
17173|M|2017-12-04|0|0
17173|M|2017-12-05|0|0
17173|M|2017-12-06|0|0
17173|M|2017-12-07|0|0
17173|M|2017-12-08|0|0
17173|M|2017-12-09|0|0
17173|M|2017-12-10|0|0
17173|M|2017-12-11|0|0
17173|M|2017-12-12|1|0
17173|M|2017-12-14|0|0
17173|M|2017-12-15|1|0
17173|M|2017-12-17|0|0
17173|M|2017-12-18|0|0
17173|M|2017-12-19|1|0
17173|M|2017-12-21|0|0
17173|M|2017-12-22|5|0
17173|M|2017-12-28|2|0
17173|M|2017-12-31|3|0
17173|M|2018-01-04|2|0
17173|M|2018-01-07|1|0
17173|M|2018-01-09|0|0
17173|M|2018-01-10|1|0
17173|M|2018-01-12|0|0
17173|M|2018-01-13|0|0
17173|M|2018-01-14|0|0
17173|M|2018-01-15|0|0
17173|M|2018-01-16|0|0
17173|M|2018-01-17|0|0
17173|M|2018-01-18|0|0
17173|M|2018-01-19|12|0
17173|S|2017-10-01|6|0
17173|S|2017-10-08|8|0
17173|S|2017-10-17|8|0
17173|S|2017-10-26|9|0
17173|S|2017-11-05|6|0
17173|S|2017-11-12|12|0
17173|S|2017-11-25|4|0
17173|S|2017-11-30|6|0
17173|S|2017-12-07|17|0
17173|S|2017-12-25|24|0
17173|S|2018-01-19|11|0
17173|S|2018-01-31|0|1
17173|XL|2017-10-01|0|0
17173|XL|2017-10-02|0|0
17173|XL|2017-10-03|0|0
17173|XL|2017-10-04|0|0
17173|XL|2017-10-05|2|0
17173|XL|2017-10-08|3|0
17173|XL|2017-10-12|0|0
17173|XL|2017-10-13|0|0
17173|XL|2017-10-14|1|0
17173|XL|2017-10-16|0|0
17173|XL|2017-10-17|1|0
17173|XL|2017-10-19|0|0
17173|XL|2017-10-20|0|0
17173|XL|2017-10-21|0|0
17173|XL|2017-10-22|0|0
17173|XL|2017-10-23|0|0
17173|XL|2017-10-24|0|0
17173|XL|2017-10-25|0|0
17173|XL|2017-10-26|0|0
17173|XL|2017-10-27|1|0
17173|XL|2017-10-29|0|0
17173|XL|2017-10-30|0|0
17173|XL|2017-10-31|0|0
17173|XL|2017-11-01|0|0
17173|XL|2017-11-02|1|0
17173|XL|2017-11-04|0|0
17173|XL|2017-11-05|0|0
17173|XL|2017-11-06|0|0
17173|XL|2017-11-07|0|0
17173|XL|2017-11-08|0|0
17173|XL|2017-11-09|0|0
17173|XL|2017-11-10|1|0
17173|XL|2017-11-12|0|0
17173|XL|2017-11-13|0|0
17173|XL|2017-11-14|0|0
17173|XL|2017-11-15|0|0
17173|XL|2017-11-16|0|0
17173|XL|2017-11-17|0|0
17173|XL|2017-11-18|0|0
17173|XL|2017-11-19|0|0
17173|XL|2017-11-20|0|0
17173|XL|2017-11-21|0|0
17173|XL|2017-11-22|0|0
17173|XL|2017-11-23|0|0
17173|XL|2017-11-24|0|0
17173|XL|2017-11-25|0|0
17173|XL|2017-11-26|0|0
17173|XL|2017-11-27|0|0
17173|XL|2017-11-28|0|0
17173|XL|2017-11-29|1|0
17173|XL|2017-12-01|20|0
17173|XL|2017-12-22|5|0
17173|XL|2017-12-28|2|0
17173|XL|2017-12-31|4|0
17173|XL|2018-01-05|12|0
17173|XL|2018-01-18|13|0
17175|41|2017-10-01|16|0
17175|41|2017-10-18|105|1
17175|42|2017-10-01|9|0
17175|42|2017-10-11|4|0
17175|42|2017-10-16|17|0
17175|42|2017-11-03|89|0
17175|42,5|2017-10-01|2|0
17175|42,5|2017-10-04|5|0
17175|42,5|2017-10-10|16|0
17175|42,5|2017-10-27|7|0
17175|42,5|2017-11-04|73|0
17175|42,5|2018-01-17|3|0
17175|42,5|2018-01-21|10|1
17175|44,5|2017-10-01|2|0
17175|44,5|2017-10-04|6|0
17175|44,5|2017-10-11|99|0
17175|44,5|2018-01-19|5|0
17175|44,5|2018-01-25|2|0
17175|44,5|2018-01-28|2|0
17175|44,5|2018-01-31|0|1
17179|S ( 34/36 )|2017-10-01|79|0
17179|S ( 34/36 )|2017-12-20|42|1
17180|2XL|2017-10-01|2|0
17180|2XL|2017-10-04|14|0
17180|2XL|2017-10-19|48|0
17180|2XL|2017-12-07|18|0
17180|2XL|2017-12-26|4|0
17180|2XL|2017-12-31|22|0
17180|2XL|2018-01-23|0|0
17180|2XL|2018-01-24|6|0
17180|2XL|2018-01-31|0|0
17180|XL|2017-10-01|1|0
17180|XL|2017-10-03|0|0
17180|XL|2017-10-04|0|0
17180|XL|2017-10-05|0|0
17180|XL|2017-10-06|4|0
17180|XL|2017-10-11|13|0
17180|XL|2017-10-25|0|0
17180|XL|2017-10-26|15|0
17180|XL|2017-11-11|9|0
17180|XL|2017-11-21|2|0
17180|XL|2017-11-24|0|0
17180|XL|2017-11-25|0|0
17180|XL|2017-11-26|3|0
17180|XL|2017-11-30|0|0
17180|XL|2017-12-01|7|0
17180|XL|2017-12-09|5|0
17180|XL|2017-12-15|11|0
17180|XL|2017-12-27|21|0
17180|XL|2018-01-18|4|0
17180|XL|2018-01-23|0|0
17180|XL|2018-01-24|0|0
17180|XL|2018-01-25|6|0
17181|38|2017-10-01|3|0
17181|38|2017-10-05|118|1
17181|38,5|2017-10-01|53|0
17181|38,5|2017-11-24|1|0
17181|38,5|2017-11-26|66|1
17182|XL|2017-10-01|1|0
17182|XL|2017-10-03|3|0
17182|XL|2017-10-07|0|0
17182|XL|2017-10-08|0|0
17182|XL|2017-10-09|6|0
17182|XL|2017-10-16|7|0
17182|XL|2017-10-24|30|0
17182|XL|2017-11-24|0|0
17182|XL|2017-11-25|1|0
17182|XL|2017-11-27|9|0
17182|XL|2017-12-07|0|0
17182|XL|2017-12-08|2|0
17182|XL|2017-12-11|0|0
17182|XL|2017-12-12|26|0
17182|XL|2018-01-08|6|0
17182|XL|2018-01-15|16|1
17189|40|2017-10-01|113|0
17189|40|2018-01-23|8|1
17189|40,5|2017-10-01|25|0
17189|40,5|2017-10-27|96|1
17189|41|2017-10-01|33|0
17189|41|2017-11-04|88|1
17189|42|2017-10-01|54|0
17189|42|2017-11-25|67|1
17189|42,5|2017-10-01|0|0
17189|42,5|2017-10-02|1|0
17189|42,5|2017-10-04|12|0
17189|42,5|2017-10-17|6|0
17189|42,5|2017-10-24|15|0
17189|42,5|2017-11-09|8|0
17189|42,5|2017-11-18|1|0
17189|42,5|2017-11-20|4|0
17189|42,5|2017-11-25|0|0
17189|42,5|2017-11-26|7|0
17189|42,5|2017-12-04|51|0
17189|42,5|2018-01-25|6|1
17189|43|2017-10-01|2|0
17189|43|2017-10-04|6|0
17189|43|2017-10-11|5|0
17189|43|2017-10-17|9|0
17189|43|2017-10-27|30|0
17189|43|2017-11-27|19|0
17189|43|2017-12-17|45|1
17189|44|2017-10-01|8|0
17189|44|2017-10-10|13|0
17189|44|2017-10-24|16|0
17189|44|2017-11-10|34|0
17189|44|2017-12-15|39|0
17189|44|2018-01-24|7|1
17189|45|2017-10-01|24|0
17189|45|2017-10-26|79|0
17189|45|2018-01-14|17|1
17189|45,5|2017-10-01|3|0
17189|45,5|2017-10-05|0|0
17189|45,5|2017-10-06|11|0
17189|45,5|2017-10-18|1|0
17189|45,5|2017-10-20|15|0
17189|45,5|2017-11-05|1|0
17189|45,5|2017-11-07|5|0
17189|45,5|2017-11-13|79|1
17189|46|2017-10-01|11|0
17189|46|2017-10-13|11|0
17189|46|2017-10-25|13|0
17189|46|2017-11-08|16|0
17189|46|2017-11-25|67|1
17189|47|2017-10-01|2|0
17189|47|2017-10-04|2|0
17189|47|2017-10-07|17|0
17189|47|2017-10-25|10|0
17189|47|2017-11-05|0|0
17189|47|2017-11-06|0|0
17189|47|2017-11-07|16|0
17189|47|2017-11-24|18|0
17189|47|2017-12-13|41|0
17189|47|2018-01-24|7|1
17193|L|2017-10-01|6|0
17193|L|2017-10-08|4|0
17193|L|2017-10-13|7|0
17193|L|2017-10-21|2|0
17193|L|2017-10-24|0|0
17193|L|2017-10-25|5|0
17193|L|2017-10-31|0|0
17193|L|2017-11-01|0|0
17193|L|2017-11-02|8|0
17193|L|2017-11-11|6|0
17193|L|2017-11-18|6|0
17193|L|2017-11-25|1|0
17193|L|2017-11-27|9|0
17193|L|2017-12-07|6|0
17193|L|2017-12-14|0|0
17193|L|2017-12-15|0|0
17193|L|2017-12-16|11|0
17193|L|2017-12-28|3|0
17193|L|2018-01-01|2|0
17193|L|2018-01-04|1|0
17193|L|2018-01-06|3|0
17193|L|2018-01-10|0|0
17193|L|2018-01-11|12|0
17193|L|2018-01-24|5|0
17193|L|2018-01-30|0|0
17193|L|2018-01-31|0|1
17193|M|2017-10-01|6|0
17193|M|2017-10-08|8|0
17193|M|2017-10-17|6|0
17193|M|2017-10-24|2|0
17193|M|2017-10-27|3|0
17193|M|2017-10-31|9|0
17193|M|2017-11-10|2|0
17193|M|2017-11-13|4|0
17193|M|2017-11-18|6|0
17193|M|2017-11-25|13|0
17193|M|2017-12-09|18|0
17193|M|2017-12-28|0|0
17193|M|2017-12-29|2|0
17193|M|2018-01-01|8|0
17193|M|2018-01-10|19|0
17193|M|2018-01-30|1|1
17195|39 - 42|2017-10-01|30|0
17195|39 - 42|2017-11-01|8|0
17195|39 - 42|2017-11-10|11|0
17195|39 - 42|2017-11-22|5|0
17195|39 - 42|2017-11-28|12|0
17195|39 - 42|2017-12-11|20|0
17195|39 - 42|2018-01-01|13|0
17195|39 - 42|2018-01-15|15|0
17195|39 - 42|2018-01-31|0|1
17195|43 - 46|2017-10-01|23|0
17195|43 - 46|2017-10-25|10|0
17195|43 - 46|2017-11-05|27|0
17195|43 - 46|2017-12-03|34|0
17195|43 - 46|2018-01-07|16|0
17195|43 - 46|2018-01-24|7|1
17195|47 - 50|2017-10-01|28|0
17195|47 - 50|2017-10-30|9|0
17195|47 - 50|2017-11-09|64|0
17195|47 - 50|2018-01-13|18|1
17198|S|2017-10-01|34|0
